sampling,invalid_value,missing_value,floating_point,unit_converter,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,profile_median,corr_OverallQual,ot_OverallQual,corr_YearBuilt,ot_YearBuilt,corr_YearRemodAdd,ot_YearRemodAdd,corr_ExterQual,ot_ExterQual,corr_BsmtQual,ot_BsmtQual,corr_TotalBsmtSF,ot_TotalBsmtSF,corr_1stFlrSF,ot_1stFlrSF,corr_GrLivArea,ot_GrLivArea,corr_FullBath,ot_FullBath,corr_KitchenQual,ot_KitchenQual,corr_TotRmsAbvGrd,ot_TotRmsAbvGrd,corr_Fireplaces,ot_Fireplaces,corr_GarageFinish,ot_GarageFinish,corr_GarageCars,ot_GarageCars,corr_GarageArea,ot_GarageArea,utility_rmse
2,3,8,3,1,2,8,1,2,2,1,1,0.1324200913242009,0.1324200913242009,163990.0,0.25,0.25,0.25,0.24,0.5,0.63,1427.42,0.3,1427.42,0.07,0.56,0.23,0.53,0.23,0.66,0.2,0.58,0.45,1427.42,0.03,0.43,0.14,0.47,0.03,1427.43,0.5,0.66,0.35,0.53,0.23,156.4311033976028
2,4,1,1,2,5,1,2,1,2,2,1,0.17721518987341772,0.17721518987341772,165250.0,0.81,0.25,0.81,0.25,0.51,0.58,880.1,0.04,880.1,0.11,0.62,0.25,0.67,0.28,0.71,0.19,0.61,0.47,880.1,0.09,0.54,0.16,0.47,0.07,880.11,0.52,0.66,0.4,0.67,0.28,168.89598857327664
1,3,9,4,1,2,2,1,1,2,2,1,0.16027397260273973,0.16301369863013698,154000.0,0.11,0.18,0.11,0.16,0.52,0.56,4894.64,0.31,4894.64,0.03,0.42,0.21,0.51,0.26,0.64,0.18,0.53,0.01,4894.63,0.02,-0.05,0.15,0.41,0.05,4894.64,0.48,0.05,0.15,0.51,0.25,162.03978262409285
2,1,1,4,1,4,8,1,1,1,1,1,0.15346534653465346,0.15346534653465346,165000.0,0.78,0.22,0.78,0.34,0.54,0.66,1259.94,0.33,1259.94,0.06,0.62,0.24,0.59,0.23,0.65,0.23,0.59,0.46,1259.94,0.04,0.47,0.13,0.49,0.04,1259.94,1.0,0.68,0.35,0.59,0.23,148.09213255613668
1,4,6,4,2,5,2,1,2,1,1,1,0.1547945205479452,0.1589041095890411,155000.0,0.73,0.23,0.11,0.23,0.53,0.53,5378.26,0.31,5378.26,0.03,0.57,0.22,0.53,0.27,0.68,0.22,0.6,0.5,5378.26,1.0,0.46,0.16,0.41,0.05,5378.27,0.5,0.64,0.14,0.44,0.2,147.47412881804968
2,4,9,4,1,4,7,2,2,2,1,1,0.1415525114155251,0.1415525114155251,163000.0,0.75,0.25,0.07,0.21,0.42,0.56,1477.48,0.31,1477.49,0.03,0.59,0.23,0.58,0.23,0.67,0.21,0.63,1.0,1477.48,0.01,0.49,0.18,0.49,0.04,1477.49,0.5,0.69,0.16,0.58,0.22,145.3283856053041
1,2,2,1,1,4,5,2,2,2,2,1,0.15616438356164383,0.15616438356164383,157000.0,0.79,0.21,0.02,0.23,0.53,0.47,3126.55,0.32,3126.55,0.11,0.55,0.23,0.58,0.29,0.65,0.17,0.52,0.01,3126.55,0.09,0.48,0.33,0.45,0.06,3126.56,0.49,0.67,0.43,0.41,0.16,169.12028675571958
1,4,5,1,2,4,1,1,1,1,1,1,0.15205479452054796,0.15616438356164383,163000.0,0.74,0.25,0.06,0.18,0.5,0.45,4034.0,0.04,4034.01,0.11,0.57,0.15,0.55,0.25,0.65,0.17,0.53,0.03,4034.01,0.09,0.5,0.19,0.45,0.08,4034.01,0.52,0.63,0.41,0.38,0.15,190.60964404877166
2,3,9,3,2,3,1,1,2,1,1,1,0.136986301369863,0.136986301369863,164000.0,0.05,0.11,0.05,0.1,0.43,0.47,1145.31,0.05,1145.3,0.11,0.29,0.19,0.46,0.2,0.61,0.19,0.65,0.03,1145.32,0.08,-0.01,0.2,0.46,0.08,1145.31,0.5,0.12,0.21,0.46,0.2,200.81987466616638
1,4,5,3,1,1,3,1,2,1,1,1,0.15205479452054796,0.15205479452054796,159500.0,0.74,0.22,0.74,0.25,0.51,0.47,4319.67,0.0,4319.69,0.0,0.6,0.25,0.58,0.27,0.63,0.22,0.5,0.02,4319.68,0.0,0.4,0.29,0.4,0.07,4319.74,0.0,0.65,0.41,0.58,0.27,169.85060113139414
2,3,5,3,2,2,6,2,2,1,1,1,0.136986301369863,0.136986301369863,167500.0,0.07,0.13,0.07,0.19,0.47,0.44,1179.2,0.35,1179.2,0.11,0.53,0.2,0.51,0.16,0.6,0.22,0.56,0.42,1179.2,0.07,0.03,0.14,0.43,0.05,1179.2,0.54,0.1,0.18,0.51,0.16,167.90507490081242
1,4,5,2,1,3,5,2,1,2,1,1,0.15205479452054796,0.1506849315068493,158000.0,0.76,0.21,0.09,0.24,0.57,0.56,3359.82,0.32,3359.79,0.1,0.63,0.15,0.56,0.35,0.67,0.19,0.56,0.47,3359.82,0.08,0.48,0.26,0.44,0.06,3359.8,0.51,0.66,0.42,0.32,0.23,162.40606809122124
2,1,2,2,2,4,4,2,1,1,1,1,0.1415525114155251,0.1415525114155251,164000.0,0.04,0.2,0.04,0.2,0.41,0.57,886.74,0.33,886.75,0.1,0.19,0.24,0.41,0.2,0.56,0.15,0.64,0.5,886.75,0.07,0.01,0.2,0.43,0.1,886.75,0.48,0.15,0.18,0.41,0.2,199.245444693982
2,1,9,2,1,2,5,1,2,2,1,1,0.136986301369863,0.1415525114155251,164900.0,0.03,0.1,0.03,0.12,0.38,0.45,1000.25,0.33,1000.25,0.08,0.51,0.19,0.42,0.21,0.64,0.2,0.6,0.46,1000.25,0.07,0.05,0.07,0.35,0.05,1000.25,0.51,0.13,0.21,0.42,0.22,170.63979803427242
2,4,4,1,1,5,2,2,2,2,1,1,0.1415525114155251,0.1415525114155251,153500.0,0.71,0.35,0.41,0.37,0.46,0.47,1709.8,0.28,1709.8,0.01,0.47,0.24,0.46,0.25,0.7,0.27,0.63,1.0,1709.8,0.03,0.47,0.24,0.45,0.03,1709.8,0.46,0.65,0.35,0.4,0.17,138.47131103938224
2,1,3,2,1,3,2,1,1,2,1,1,0.1278538812785388,0.1232876712328767,162000.0,0.76,0.37,0.76,0.35,0.47,0.59,1482.34,0.29,1482.32,0.05,0.41,0.2,0.54,0.22,0.68,0.25,0.62,0.01,1482.34,0.03,0.43,0.11,0.47,0.03,1482.34,0.49,-0.04,0.14,0.54,0.22,151.0600372549124
2,3,7,3,2,3,6,2,1,1,2,1,0.1324200913242009,0.1324200913242009,163000.0,0.12,0.24,0.12,0.19,0.47,0.42,1376.37,0.3,1376.36,0.05,0.44,0.24,0.47,0.17,0.65,0.24,0.62,1.0,1376.37,0.02,-0.09,0.12,0.43,0.05,1376.37,0.49,0.13,0.18,0.47,0.16,160.79650486117146
1,3,2,2,2,4,5,1,2,2,2,1,0.1589041095890411,0.16027397260273973,165000.0,0.07,0.18,0.07,0.21,0.54,0.48,3172.0,0.02,3172.0,0.11,0.39,0.16,0.35,0.14,0.66,0.18,0.51,0.02,3172.0,0.09,-0.03,0.22,0.46,0.06,3172.01,0.53,0.1,0.23,0.35,0.14,189.40696524805014
2,3,8,1,2,5,5,2,2,1,2,1,0.1324200913242009,0.1324200913242009,167500.0,0.06,0.17,0.06,0.13,0.42,0.5,908.19,0.33,908.19,0.12,0.58,0.2,0.5,0.16,0.69,0.17,0.62,0.46,908.19,0.07,-0.1,0.16,0.43,0.04,908.2,0.53,0.15,0.24,0.5,0.15,176.123816926016
1,2,5,4,1,3,1,1,1,1,2,1,0.15205479452054796,0.15205479452054796,163000.0,0.74,0.25,0.06,0.19,0.5,0.45,4034.06,0.04,4034.03,0.11,0.57,0.15,0.55,0.25,0.65,0.17,0.53,0.03,4034.07,0.09,0.5,0.19,0.45,0.08,4034.04,0.52,0.63,0.41,0.38,0.15,190.60964404938633
2,4,1,1,1,3,3,1,1,2,1,1,0.17721518987341772,0.17721518987341772,149300.0,0.74,0.19,0.74,0.33,0.44,0.71,1411.65,0.26,1411.63,0.03,0.49,0.24,0.46,0.22,0.65,0.25,0.56,0.01,1411.65,0.02,0.38,0.26,0.43,0.05,1411.64,0.46,0.63,0.38,0.46,0.24,144.1248391373519
1,3,9,1,1,5,6,2,1,1,2,1,0.16027397260273973,0.1547945205479452,164500.0,0.0,0.16,0.0,0.16,0.56,0.58,2894.54,0.36,2894.54,0.12,0.42,0.13,0.47,0.11,0.64,0.24,0.53,0.43,2894.54,0.09,-0.02,0.22,0.44,0.05,2894.55,1.0,0.11,0.23,0.47,0.11,191.21241548685333
1,1,6,3,1,3,3,2,2,1,2,1,0.15616438356164383,0.15616438356164383,154000.0,0.73,0.25,0.73,0.26,0.5,0.52,4686.0,0.31,4685.95,0.03,0.55,0.22,0.53,0.26,0.63,0.18,0.52,0.01,4686.01,0.03,0.42,0.26,0.42,0.07,4685.97,0.48,0.61,0.4,0.53,0.27,154.85672848228333
1,4,4,2,2,4,2,2,2,1,2,1,0.1547945205479452,0.1547945205479452,156000.0,0.73,0.33,0.37,0.34,0.54,0.52,5359.73,0.32,5359.74,0.01,0.54,0.19,0.5,0.25,0.66,0.22,0.6,0.5,5359.74,0.01,0.4,0.22,0.39,0.04,5359.75,0.52,0.6,0.34,0.25,0.24,150.80541381764806
2,2,1,3,1,4,5,1,1,2,1,1,0.17721518987341772,0.17721518987341772,176000.0,0.79,0.25,0.79,0.3,0.55,0.6,646.9,0.37,646.9,0.11,0.69,0.21,0.72,0.28,0.68,0.2,0.6,0.42,646.9,0.08,0.49,0.1,0.4,0.47,646.9,1.0,0.68,0.33,0.72,0.28,169.61848397042087
1,4,9,4,2,3,2,2,2,2,2,1,0.16027397260273973,0.16027397260273973,157000.0,0.75,0.25,0.1,0.17,0.53,0.62,5313.99,0.32,5313.94,0.03,0.56,0.21,0.52,0.26,0.69,0.29,0.61,0.49,5314.0,0.0,0.45,0.17,0.4,0.04,5313.96,0.53,0.66,0.14,0.36,0.16,148.26792703311637
1,3,5,4,1,2,1,2,2,1,1,1,0.16164383561643836,0.16164383561643836,163000.0,0.05,0.17,0.05,0.19,0.5,0.45,4034.04,0.04,4034.04,0.11,0.38,0.15,0.38,0.15,0.63,0.17,0.53,0.03,4034.04,0.09,-0.04,0.23,0.45,0.08,4034.04,0.52,0.1,0.21,0.38,0.15,202.85091890013283
1,2,9,1,1,1,2,2,2,1,2,1,0.15616438356164383,0.15616438356164383,157000.0,0.75,0.25,0.1,0.17,0.53,0.56,5299.0,0.0,5299.02,0.0,0.56,0.23,0.52,0.26,0.69,0.25,0.61,0.5,5299.01,0.0,0.45,0.17,0.4,0.04,5299.1,0.0,0.66,0.14,0.36,0.18,148.30797025998385
1,1,3,1,1,5,5,2,1,1,1,1,0.16301369863013698,0.16164383561643836,160000.0,0.08,0.26,0.08,0.19,0.55,0.48,3140.37,0.34,3140.37,0.11,0.4,0.15,0.41,0.14,0.64,0.21,0.53,0.46,3140.37,0.09,-0.02,0.22,0.43,0.06,3140.38,0.5,0.08,0.23,0.41,0.19,185.88317972661798
1,1,8,4,2,4,5,2,1,2,2,1,0.17534246575342466,0.17534246575342466,165000.0,0.07,0.15,0.07,0.15,0.55,0.51,3201.99,0.02,3202.0,0.11,0.39,0.15,0.35,0.15,0.66,0.18,0.51,0.02,3202.0,0.09,-0.03,0.22,0.47,0.06,3202.0,0.53,0.11,0.23,0.35,0.16,189.80990307968514
2,3,1,3,1,4,5,2,1,2,2,1,0.15346534653465346,0.15346534653465346,172500.0,0.14,0.13,0.14,0.13,0.52,0.56,819.59,0.05,819.59,0.11,0.55,0.15,0.51,0.18,0.68,0.21,0.61,0.04,819.59,0.09,0.13,0.19,0.45,0.52,819.59,1.0,0.15,0.4,0.51,0.18,178.1008187037668
1,2,5,4,2,5,3,2,1,2,1,1,0.15205479452054796,0.15616438356164383,153000.0,0.7,0.19,0.7,0.31,0.49,0.5,5381.16,0.31,5381.16,0.03,0.54,0.23,0.53,0.25,0.68,0.18,0.54,0.01,5381.16,0.03,0.43,0.26,0.4,0.07,5381.18,0.48,0.62,0.41,0.53,0.27,151.82141773514593
2,1,8,2,1,3,4,2,2,2,1,1,0.1324200913242009,0.1324200913242009,165000.0,-0.06,0.08,-0.06,0.11,0.42,0.5,873.41,0.35,873.4,0.1,0.37,0.23,0.44,0.19,0.7,0.16,0.64,0.49,873.41,0.08,-0.05,0.18,0.47,0.07,873.41,0.5,0.11,0.2,0.44,0.19,177.67452170448536
1,2,9,4,2,4,4,1,1,1,1,1,0.16027397260273973,0.16027397260273973,164000.0,0.79,0.24,0.04,0.16,0.51,0.55,2917.21,0.36,2917.22,0.1,0.63,0.14,0.61,0.28,0.69,0.25,0.54,0.02,2917.22,0.09,0.55,0.22,0.47,0.09,2917.22,0.53,0.63,0.2,0.39,0.15,177.87262123794366
1,2,1,3,2,4,4,1,1,1,2,1,0.15811088295687886,0.15811088295687886,164500.0,0.82,0.26,0.82,0.28,0.55,0.43,2110.47,0.35,2110.47,0.1,0.67,0.13,0.68,0.27,0.67,0.17,0.49,0.02,2110.47,0.11,0.48,0.16,0.49,0.1,2110.47,0.51,0.64,0.41,0.68,0.24,162.75374701420932
2,1,4,2,1,4,5,2,2,2,2,1,0.1506849315068493,0.1506849315068493,170000.0,0.77,0.2,0.56,0.31,0.46,0.58,995.64,0.34,995.64,0.48,0.48,0.18,0.47,0.14,0.68,0.19,0.58,0.44,995.64,0.08,-0.01,0.16,0.41,0.54,995.64,1.0,0.14,0.39,0.47,0.14,174.20389430012946
2,4,5,4,2,4,8,2,2,1,2,1,0.1461187214611872,0.1461187214611872,163000.0,0.72,0.17,0.72,0.28,0.41,0.55,1566.09,0.3,1566.09,0.02,0.57,0.27,0.57,0.19,0.68,0.21,0.64,1.0,1566.09,0.02,0.5,0.12,0.49,0.04,1566.1,0.5,0.69,0.34,0.57,0.2,140.8983638356956
2,4,5,4,1,1,5,2,2,1,2,1,0.1461187214611872,0.1461187214611872,155000.0,0.74,0.24,0.74,0.3,0.45,0.53,891.94,0.0,891.94,0.0,0.59,0.26,0.62,0.29,0.7,0.25,0.64,0.03,891.94,0.0,0.58,0.16,0.49,0.42,891.95,0.0,0.59,0.43,0.46,0.22,165.75175652680332
2,4,6,2,2,1,8,1,1,2,2,1,0.1643835616438356,0.1643835616438356,163990.0,0.78,0.27,0.07,0.18,0.49,0.5,1391.3,0.0,1391.3,0.0,0.56,0.34,0.54,0.33,0.56,0.33,0.54,0.01,1391.3,0.0,0.29,0.12,0.4,0.04,1391.32,0.0,0.64,0.14,0.54,0.33,152.36422565729862
2,3,6,2,1,1,3,1,2,2,2,1,0.136986301369863,0.136986301369863,163495.0,0.8,0.26,0.8,0.21,0.51,0.54,1312.44,0.0,1312.45,0.0,0.59,0.25,0.57,0.25,0.61,0.28,0.56,0.48,1312.45,0.0,0.34,0.26,0.43,0.04,1312.47,0.0,0.66,0.38,0.57,0.25,153.00338458893052
1,4,9,4,1,2,8,1,1,1,2,1,0.16027397260273973,0.16164383561643836,158000.0,0.77,0.26,0.04,0.16,0.48,0.62,4770.82,0.31,4770.82,0.03,0.58,0.27,0.53,0.3,0.67,0.24,0.57,0.48,4770.81,0.02,0.49,0.19,0.37,0.06,4770.82,0.51,0.67,0.15,0.37,0.23,150.2601805014933
2,1,2,3,2,5,3,2,1,2,1,1,0.1415525114155251,0.136986301369863,149000.0,0.74,0.19,0.74,0.36,0.48,0.64,1416.12,0.27,1416.12,0.03,0.48,0.26,0.46,0.26,0.66,0.28,0.58,0.01,1416.12,0.02,0.43,0.24,0.42,0.05,1416.12,0.47,0.64,0.38,0.46,0.26,141.5137760942106
1,1,4,4,1,2,1,2,2,2,2,1,0.1643835616438356,0.16164383561643836,163000.0,0.05,0.16,0.05,0.27,0.5,0.45,4034.04,0.04,4034.04,0.11,0.38,0.15,0.38,0.15,0.63,0.17,0.53,0.03,4034.04,0.09,-0.04,0.23,0.45,0.08,4034.04,0.52,0.1,0.21,0.38,0.15,202.96967717773256
2,4,1,4,2,4,4,2,1,1,2,1,0.17721518987341772,0.17721518987341772,162000.0,0.84,0.25,0.84,0.27,0.58,0.58,634.89,0.33,634.89,0.12,0.62,0.25,0.73,0.25,0.7,0.19,0.57,0.45,634.89,0.09,0.44,0.27,0.54,0.06,634.89,0.49,0.7,0.41,0.73,0.26,157.76643527018854
1,1,6,1,2,3,1,2,2,1,2,1,0.15616438356164383,0.15616438356164383,163000.0,0.05,0.15,0.05,0.15,0.5,0.45,4034.06,0.04,4034.03,0.11,0.38,0.15,0.38,0.15,0.63,0.17,0.53,0.03,4034.07,0.09,-0.04,0.23,0.45,0.08,4034.04,0.52,0.1,0.21,0.38,0.15,202.88307539154047
2,1,7,2,2,5,5,2,1,1,1,1,0.1324200913242009,0.136986301369863,167500.0,0.01,0.11,0.01,0.15,0.42,0.5,908.19,0.33,908.19,0.12,0.58,0.2,0.5,0.16,0.69,0.17,0.62,0.46,908.19,0.07,-0.1,0.16,0.43,0.04,908.2,0.53,0.15,0.24,0.5,0.15,176.124605423201
2,3,4,4,2,5,3,2,2,1,1,1,0.1506849315068493,0.1415525114155251,149000.0,0.74,0.19,0.74,0.36,0.48,0.64,1416.12,0.27,1416.12,0.03,0.48,0.26,0.46,0.26,0.66,0.28,0.58,0.01,1416.12,0.02,0.43,0.24,0.42,0.05,1416.12,0.47,0.64,0.38,0.46,0.26,141.5137760942106
1,2,5,4,2,1,6,1,2,1,1,1,0.15205479452054796,0.15205479452054796,163000.0,0.72,0.22,0.07,0.22,0.52,0.59,3877.7,0.0,3877.71,0.0,0.57,0.26,0.52,0.35,0.66,0.3,0.52,0.02,3877.7,0.0,0.45,0.26,0.38,0.06,3877.76,0.0,0.61,0.39,0.31,0.23,171.23485708974502
2,2,8,3,2,4,3,2,1,2,1,1,0.1324200913242009,0.1324200913242009,150700.0,0.72,0.22,0.72,0.29,0.4,0.48,1698.71,0.29,1698.71,0.04,0.51,0.26,0.49,0.24,0.65,0.29,0.6,0.01,1698.71,0.01,0.43,0.3,0.44,0.41,1698.72,0.45,0.65,0.16,0.49,0.23,145.26896736879795
1,3,2,4,2,4,6,2,1,1,1,1,0.1589041095890411,0.16027397260273973,164500.0,-0.01,0.18,-0.01,0.23,0.52,0.66,3045.38,0.35,3045.38,0.12,0.43,0.12,0.47,0.12,0.62,0.26,0.51,0.43,3045.38,0.07,-0.03,0.23,0.43,0.06,3045.39,0.53,0.09,0.23,0.47,0.12,188.07248937571092
2,1,5,2,1,1,3,1,1,1,1,1,0.136986301369863,0.136986301369863,163495.0,0.78,0.22,0.78,0.29,0.51,0.54,1312.44,0.0,1312.45,0.0,0.59,0.25,0.57,0.25,0.61,0.28,0.56,0.48,1312.45,0.0,0.34,0.26,0.43,0.04,1312.47,0.0,0.66,0.38,0.57,0.25,153.47144837224667
2,1,3,2,2,4,8,1,1,1,2,1,0.1278538812785388,0.1232876712328767,165000.0,0.77,0.2,0.77,0.38,0.52,0.57,1455.79,0.32,1455.79,0.07,0.61,0.24,0.58,0.24,0.65,0.21,0.58,0.45,1455.79,0.05,0.46,0.12,0.49,0.03,1455.79,0.54,0.67,0.35,0.58,0.24,146.7383000624889
2,4,7,3,2,5,3,1,2,1,1,1,0.136986301369863,0.1415525114155251,150750.0,0.73,0.24,0.73,0.23,0.42,0.47,1740.13,0.29,1740.14,0.04,0.53,0.26,0.5,0.23,0.67,0.29,0.61,0.01,1740.14,0.01,0.46,0.28,0.44,0.41,1740.14,0.45,0.65,0.15,0.5,0.23,142.82530964380203
2,2,9,4,1,3,8,2,1,2,2,1,0.1415525114155251,0.1415525114155251,155000.0,0.75,0.23,0.75,0.29,0.46,0.44,1459.31,0.33,1459.3,0.04,0.61,0.23,0.61,0.25,0.67,0.25,0.63,1.0,1459.32,0.02,0.41,0.28,0.46,0.04,1459.31,0.5,0.69,0.16,0.61,0.25,143.82354903133717
2,1,3,4,1,2,3,1,1,1,2,1,0.1278538812785388,0.1232876712328767,150000.0,0.72,0.35,0.72,0.34,0.45,0.66,1647.53,0.27,1647.53,0.04,0.46,0.23,0.44,0.24,0.63,0.29,0.58,0.01,1647.53,0.02,0.41,0.27,0.43,0.04,1647.53,0.45,0.64,0.38,0.44,0.23,143.0807165753576
1,2,1,3,1,4,5,2,2,1,2,1,0.15811088295687886,0.15811088295687886,160200.0,0.82,0.25,0.82,0.22,0.56,0.43,2309.6,0.32,2309.61,0.09,0.61,0.23,0.6,0.29,0.66,0.14,0.52,0.44,2309.61,0.09,0.45,0.15,0.43,0.55,2309.61,0.5,0.69,0.41,0.6,0.29,158.32823107817168
1,4,9,3,2,2,7,2,2,1,2,1,0.16027397260273973,0.16164383561643836,162000.0,0.79,0.29,0.05,0.15,0.5,0.58,3975.96,0.34,3975.96,0.06,0.59,0.21,0.51,0.3,0.67,0.24,0.55,0.46,3975.96,0.04,0.48,0.18,0.37,0.53,3975.97,0.53,0.65,0.16,0.3,0.2,158.45306229137074
1,1,2,3,1,1,4,2,1,2,2,1,0.1589041095890411,0.1589041095890411,162000.0,0.07,0.17,0.07,0.21,0.51,0.46,2825.84,0.0,2825.85,0.0,0.33,0.17,0.37,0.15,0.64,0.2,0.55,0.03,2825.85,0.0,-0.04,0.22,0.43,0.07,2825.88,0.0,0.11,0.21,0.37,0.15,199.47013373875916
2,4,4,1,1,5,8,2,1,1,1,1,0.1415525114155251,0.1415525114155251,155000.0,0.71,0.16,0.42,0.37,0.45,0.48,1651.88,0.29,1651.88,0.02,0.52,0.23,0.5,0.22,0.7,0.26,0.63,1.0,1651.88,1.0,0.47,0.25,0.49,0.03,1651.89,0.48,0.64,0.32,0.29,0.13,141.80089212304398
1,1,6,1,2,3,3,2,2,1,1,1,0.15616438356164383,0.15616438356164383,154000.0,0.73,0.25,0.73,0.26,0.5,0.52,4686.0,0.31,4685.95,0.03,0.55,0.22,0.53,0.26,0.63,0.18,0.52,0.01,4686.01,0.03,0.42,0.26,0.42,0.07,4685.97,0.48,0.61,0.4,0.53,0.26,154.85507542575465
1,4,2,3,1,4,1,2,2,1,1,1,0.15616438356164383,0.15616438356164383,163000.0,0.74,0.22,0.05,0.22,0.5,0.45,4034.0,0.04,4034.01,0.11,0.54,0.15,0.58,0.17,0.64,0.18,0.53,0.03,4034.01,0.09,0.51,0.23,0.45,0.08,4034.01,0.52,0.62,0.44,0.38,0.15,190.22675539665002
2,2,5,2,1,3,2,1,1,1,1,1,0.1506849315068493,0.1461187214611872,155000.0,0.69,0.16,0.69,0.29,0.43,0.49,1749.14,0.28,1749.12,0.05,0.54,0.27,0.54,0.24,0.69,0.25,0.64,1.0,1749.14,0.01,0.44,0.24,0.48,0.41,1749.14,0.47,0.64,0.37,0.54,0.25,135.66575158954183
2,1,1,1,2,2,4,1,1,1,1,1,0.1485148514851485,0.15346534653465346,160000.0,-0.07,0.26,-0.07,0.18,0.43,0.5,747.21,0.33,747.21,0.07,0.15,0.23,0.4,0.24,0.55,0.19,0.64,0.02,747.21,0.04,-0.05,0.21,0.4,0.1,747.21,0.5,0.15,0.23,0.4,0.24,206.42762571913585
2,4,5,4,2,2,2,1,2,1,2,1,0.1461187214611872,0.1598173515981735,155000.0,0.69,0.16,0.69,0.34,0.43,0.5,1772.04,0.27,1772.05,0.05,0.53,0.27,0.52,0.24,0.68,0.22,0.64,1.0,1772.04,0.01,0.44,0.24,0.47,0.4,1772.05,0.47,0.64,0.37,0.52,0.22,136.20825004817405
1,4,7,2,1,4,3,1,2,1,1,1,0.15205479452054796,0.15205479452054796,151400.0,0.73,0.24,0.73,0.25,0.5,0.48,5228.31,0.3,5228.32,0.03,0.53,0.22,0.52,0.26,0.64,0.22,0.53,0.01,5228.32,0.03,0.4,0.19,0.4,0.07,5228.33,0.47,0.61,0.16,0.52,0.26,153.48509892033337
1,2,8,3,1,1,5,1,1,1,1,1,0.1506849315068493,0.1506849315068493,163000.0,0.76,0.3,0.01,0.15,0.54,0.51,3296.62,0.0,3296.63,0.0,0.6,0.19,0.57,0.34,0.69,0.22,0.54,0.02,3296.63,0.0,0.49,0.2,0.41,0.06,3296.67,0.0,0.63,0.2,0.36,0.22,170.48805365836012
2,1,1,4,1,5,1,1,1,2,2,1,0.15346534653465346,0.16336633663366337,163995.0,0.05,0.08,0.05,0.15,0.44,0.5,1002.48,0.05,1002.48,0.11,0.3,0.18,0.47,0.2,0.62,0.19,0.65,0.03,1002.48,0.08,-0.01,0.21,0.45,0.08,1002.48,0.51,0.13,0.23,0.47,0.17,203.26605410975608
1,1,1,3,1,3,6,2,1,1,1,1,0.1537290715372907,0.1537290715372907,158500.0,-0.0,0.23,-0.0,0.21,0.55,0.43,3193.78,0.32,3193.76,0.07,0.42,0.15,0.29,0.25,0.65,0.26,0.55,0.47,3193.79,0.05,-0.02,0.18,0.36,0.54,3193.76,0.52,0.12,0.18,0.29,0.27,171.7875376794289
2,3,6,2,1,5,7,2,2,1,1,1,0.136986301369863,0.1415525114155251,165000.0,0.77,0.25,0.77,0.27,0.47,0.47,1398.62,0.31,1398.62,0.08,0.54,0.2,0.58,0.24,0.66,0.2,0.59,0.46,1398.62,0.04,0.47,0.13,0.49,0.03,1398.63,0.5,0.67,0.35,0.58,0.24,148.7471487689038
1,4,6,2,2,4,8,2,1,1,2,1,0.1547945205479452,0.1547945205479452,165000.0,0.78,0.19,0.25,0.14,0.52,0.51,3455.66,0.34,3455.66,0.08,0.65,0.15,0.6,0.26,0.67,0.22,0.52,0.44,3455.66,0.06,0.5,0.17,0.41,0.51,3455.67,1.0,0.67,0.15,0.48,0.11,162.4439116493616
2,1,3,3,2,1,5,1,1,2,1,1,0.1278538812785388,0.1278538812785388,155000.0,0.16,0.04,0.16,0.09,0.45,0.59,889.4,0.0,889.4,0.0,0.15,0.24,0.39,0.23,0.49,0.2,0.62,0.02,889.4,0.0,0.16,0.15,0.41,0.42,889.41,0.0,0.13,0.19,0.39,0.23,196.39614676801992
2,2,8,1,2,1,6,1,1,1,2,1,0.1324200913242009,0.1324200913242009,163990.0,0.79,0.29,0.15,0.16,0.53,0.48,1274.28,0.0,1274.28,0.0,0.57,0.26,0.57,0.27,0.62,0.27,0.58,0.01,1274.28,0.0,0.38,0.15,0.42,0.05,1274.3,0.0,0.65,0.2,0.37,0.27,150.5298993945783
1,3,7,4,2,2,6,2,1,1,2,1,0.15205479452054796,0.1547945205479452,160000.0,-0.0,0.13,-0.0,0.14,0.54,0.5,3112.49,0.34,3112.49,0.08,0.42,0.12,0.29,0.21,0.6,0.26,0.48,0.43,3112.49,0.06,-0.02,0.2,0.38,0.06,3112.49,0.54,0.11,0.2,0.29,0.17,188.08942828678371
1,3,3,1,2,1,6,2,1,1,2,1,0.16301369863013698,0.16301369863013698,162000.0,0.05,0.23,0.05,0.18,0.52,0.52,3909.15,0.0,3909.16,0.0,0.4,0.2,0.38,0.2,0.69,0.24,0.56,0.01,3909.15,0.0,-0.04,0.19,0.42,0.06,3909.21,0.0,0.13,0.19,0.38,0.2,171.49492377714276
2,1,9,2,1,5,1,2,2,2,2,1,0.136986301369863,0.1324200913242009,164000.0,0.05,0.11,0.05,0.1,0.43,0.47,1145.3,0.05,1145.3,0.11,0.29,0.19,0.46,0.2,0.61,0.19,0.65,0.03,1145.3,0.08,-0.01,0.2,0.46,0.08,1145.3,0.5,0.12,0.21,0.46,0.18,200.81891255036953
1,1,6,4,1,5,4,2,1,2,1,1,0.15616438356164383,0.15205479452054796,158000.0,0.04,0.13,0.04,0.15,0.51,0.44,2854.74,0.03,2854.75,0.1,0.41,0.16,0.39,0.17,0.65,0.15,0.54,0.01,2854.74,0.09,-0.04,0.22,0.48,0.07,2854.75,0.51,0.11,0.21,0.39,0.15,194.55119828123534
