missing_value,normalization,outlier,fselection,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,profile_median,corr_OverallQual,ot_OverallQual,corr_YearBuilt,ot_YearBuilt,corr_YearRemodAdd,ot_YearRemodAdd,corr_ExterQual,ot_ExterQual,corr_BsmtQual,ot_BsmtQual,corr_TotalBsmtSF,ot_TotalBsmtSF,corr_1stFlrSF,ot_1stFlrSF,corr_GrLivArea,ot_GrLivArea,corr_FullBath,ot_FullBath,corr_KitchenQual,ot_KitchenQual,corr_TotRmsAbvGrd,ot_TotRmsAbvGrd,corr_Fireplaces,ot_Fireplaces,corr_GarageFinish,ot_GarageFinish,corr_GarageCars,ot_GarageCars,corr_GarageArea,ot_GarageArea,utility_rmse
9,2,6,1,1,0.15753424657534246,0.15753424657534246,168750.0,0.83,0.2,0.59,0.35,0.52,0.57,3366.65,0.04,3366.65,0.11,0.67,0.21,0.64,0.25,0.74,0.21,0.59,0.44,3366.65,0.08,0.56,0.13,0.47,0.49,3366.65,0.27,0.7,0.44,0.69,0.26,169.07005435733222
9,2,7,1,1,0.15753424657534246,0.15753424657534246,173250.0,0.81,0.19,0.59,0.33,0.52,0.63,3542.99,0.04,3542.99,0.1,0.67,0.18,0.65,0.19,0.74,0.21,0.59,0.43,3542.99,0.06,0.57,0.13,0.45,0.5,3543.0,0.25,0.71,0.43,0.69,0.21,168.99762831268072
9,2,8,1,1,0.15753424657534246,0.15753424657534246,173750.0,0.81,0.18,0.6,0.38,0.52,0.55,3545.22,0.04,3545.22,0.1,0.68,0.21,0.65,0.2,0.76,0.19,0.61,0.01,3545.21,0.06,0.61,0.12,0.45,0.49,3545.22,0.24,0.72,0.43,0.69,0.19,168.35223265160545
9,3,1,1,1,0.15753424657534246,0.15753424657534246,163500.0,0.8,0.22,0.55,0.44,0.51,0.6,3575.9,0.05,3575.87,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.87,0.1,0.56,0.17,0.48,0.08,3575.87,0.28,0.65,0.2,0.64,0.26,186.81536545583455
9,3,2,1,1,0.15753424657534246,0.15753424657534246,160000.0,0.78,0.17,0.6,0.31,0.54,0.56,5117.88,0.37,5117.84,0.07,0.59,0.18,0.55,0.24,0.74,0.25,0.62,0.01,5117.83,0.01,0.52,0.23,0.42,0.05,5117.85,0.2,0.66,0.1,0.64,0.16,155.6668022120437
9,3,3,1,1,0.15753424657534246,0.15753424657534246,154000.0,0.76,0.27,0.57,0.36,0.52,0.61,5555.68,0.32,5555.62,0.05,0.55,0.26,0.5,0.22,0.73,0.17,0.6,0.01,5555.62,0.03,0.5,0.26,0.43,0.06,5555.63,0.23,0.64,0.13,0.62,0.23,151.60986959229803
9,3,4,1,1,0.15753424657534246,0.15753424657534246,164500.0,0.79,0.21,0.54,0.41,0.48,0.55,2901.35,0.05,2901.33,0.13,0.66,0.17,0.63,0.16,0.73,0.16,0.59,0.02,2901.33,0.1,0.54,0.15,0.46,0.51,2901.33,0.29,0.66,0.45,0.64,0.24,188.6627895595665
9,3,5,1,1,0.15753424657534246,0.15753424657534246,161250.0,0.82,0.21,0.58,0.38,0.52,0.53,3182.66,0.04,3182.64,0.14,0.68,0.21,0.64,0.19,0.74,0.15,0.57,0.01,3182.64,0.09,0.56,0.14,0.47,0.07,3182.64,0.28,0.7,0.47,0.7,0.26,168.11699470685582
9,3,6,1,1,0.15753424657534246,0.15753424657534246,169995.0,0.82,0.2,0.59,0.31,0.53,0.64,3349.02,0.04,3349.0,0.13,0.67,0.19,0.63,0.22,0.74,0.22,0.56,0.01,3348.99,0.08,0.56,0.13,0.46,0.5,3349.0,0.28,0.7,0.43,0.7,0.26,171.03426567508492
9,3,7,1,1,0.15753424657534246,0.15753424657534246,171500.0,0.82,0.19,0.6,0.34,0.53,0.57,3407.62,0.41,3407.59,0.1,0.68,0.2,0.65,0.24,0.75,0.2,0.6,0.01,3407.59,0.06,0.61,0.12,0.47,0.51,3407.6,0.27,0.72,0.44,0.7,0.24,168.66744631763706
9,3,8,1,1,0.15753424657534246,0.15753424657534246,171000.0,0.81,0.18,0.6,0.33,0.53,0.59,3477.9,0.4,3477.87,0.09,0.68,0.22,0.65,0.27,0.75,0.21,0.6,0.01,3477.87,0.06,0.6,0.26,0.46,0.51,3477.88,0.24,0.72,0.44,0.7,0.21,168.4428280624927
9,4,1,1,1,0.15753424657534246,0.15753424657534246,163500.0,0.8,0.22,3575.85,0.05,3575.86,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.85,0.1,0.56,0.17,0.48,0.08,3575.87,0.28,0.65,0.2,0.64,0.26,187.5922947049477,,,,
9,4,2,1,1,0.15753424657534246,0.15753424657534246,160000.0,0.78,0.17,5117.81,0.37,5117.83,0.07,0.59,0.18,0.55,0.24,0.62,0.01,5117.81,0.01,0.52,0.23,0.42,0.05,5117.84,0.2,0.66,0.1,0.64,0.16,163.66112217453878,,,,,,
9,4,3,1,1,0.15753424657534246,0.15753424657534246,154000.0,0.76,0.27,5628.95,0.32,5628.97,0.05,0.54,0.26,0.5,0.22,0.59,0.01,5628.96,0.02,0.5,0.26,0.44,0.07,5628.98,0.23,0.64,0.13,0.62,0.25,159.66253034127345,,,,,,
9,4,4,1,1,0.15753424657534246,0.15753424657534246,167250.0,0.8,0.22,2896.33,0.05,2896.34,0.13,0.65,0.15,0.61,0.15,0.73,0.15,0.59,0.03,2896.33,0.11,0.54,0.17,0.49,0.08,2896.34,0.29,0.65,0.45,0.65,0.25,189.32200321919447,,,,
9,4,5,1,1,0.15753424657534246,0.15753424657534246,165000.0,0.8,0.2,2819.83,0.04,2819.83,0.13,0.69,0.2,0.65,0.17,0.77,0.14,0.59,0.01,2819.83,0.11,0.57,0.15,0.49,0.08,2819.84,0.29,0.68,0.45,0.68,0.24,179.3212544284424,,,,
9,4,6,1,1,0.15753424657534246,0.15753424657534246,167250.0,0.82,0.22,2960.26,0.04,2960.27,0.13,0.68,0.2,0.65,0.19,0.76,0.16,0.6,0.45,2960.26,0.11,0.56,0.14,0.5,0.5,2960.27,0.28,0.7,0.46,0.7,0.23,178.1056206416884,,,,
9,4,7,1,1,0.15753424657534246,0.15753424657534246,169995.0,0.8,0.21,2859.45,0.39,2859.46,0.12,0.67,0.14,0.64,0.18,0.75,0.15,0.61,0.45,2859.45,0.09,0.57,0.14,0.48,0.48,2859.46,0.3,0.68,0.44,0.67,0.23,190.85751119231364,,,,
9,4,8,1,1,0.15753424657534246,0.15753424657534246,175000.0,0.79,0.19,3089.34,0.04,3089.35,0.11,0.66,0.14,0.64,0.15,0.75,0.19,0.6,0.42,3089.34,0.07,0.56,0.13,0.44,0.48,3089.35,0.27,0.67,0.41,0.65,0.24,190.5094178544578,,,,
9,5,1,1,1,0.15753424657534246,0.15753424657534246,163500.0,0.8,0.22,0.55,0.44,0.51,0.6,3575.85,0.05,3575.86,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.85,0.1,0.56,0.17,0.48,0.08,3575.87,0.28,0.65,0.2,0.64,0.26,186.81536545583455
9,5,2,1,1,0.15753424657534246,0.15753424657534246,160000.0,0.78,0.17,0.6,0.31,0.54,0.56,5117.81,0.37,5117.83,0.07,0.59,0.18,0.55,0.24,0.62,0.01,5117.81,0.01,0.52,0.23,0.42,0.05,5117.84,0.2,0.66,0.1,0.64,0.16,162.88533392704446,,
9,5,3,1,1,0.15753424657534246,0.15753424657534246,154000.0,0.76,0.27,0.57,0.39,0.51,0.69,5628.95,0.32,5628.97,0.05,0.54,0.26,0.5,0.22,0.59,0.01,5628.96,0.02,0.5,0.26,0.44,0.07,5628.98,0.23,0.64,0.13,0.62,0.25,157.83657899663683,,
9,5,4,1,1,0.15753424657534246,0.15753424657534246,163200.0,0.79,0.21,0.55,0.4,0.49,0.61,2850.91,0.04,2850.92,0.13,0.66,0.15,0.62,0.21,0.74,0.15,0.61,0.03,2850.92,0.1,0.56,0.16,0.46,0.09,2850.93,0.28,0.66,0.46,0.65,0.24,189.40718555807197
9,5,5,1,1,0.15753424657534246,0.15753424657534246,160000.0,0.8,0.22,0.56,0.4,0.49,0.53,2702.32,0.04,2702.32,0.13,0.69,0.21,0.66,0.21,0.78,0.16,0.61,0.48,2702.32,0.1,0.58,0.15,0.49,0.52,2702.33,0.3,0.69,0.47,0.69,0.28,177.47533416142858
9,5,6,1,1,0.15753424657534246,0.15753424657534246,165375.0,0.82,0.22,0.61,0.4,0.52,0.57,2989.55,0.04,2989.55,0.12,0.69,0.16,0.66,0.2,0.77,0.16,0.61,0.46,2989.55,0.1,0.58,0.14,0.47,0.49,2989.56,0.3,0.71,0.46,0.7,0.27,174.38948811724535
9,5,7,1,1,0.15753424657534246,0.15753424657534246,171500.0,0.81,0.2,0.57,0.34,0.48,0.6,2905.44,0.4,2905.44,0.11,0.69,0.16,0.67,0.21,0.79,0.15,0.63,0.01,2905.44,0.07,0.61,0.14,0.47,0.49,2905.45,0.27,0.71,0.45,0.68,0.2,177.58265068307398
9,5,8,1,1,0.15753424657534246,0.15753424657534246,172500.0,0.8,0.19,0.57,0.36,0.47,0.53,2991.64,0.04,2991.65,0.11,0.68,0.14,0.65,0.16,0.76,0.14,0.61,0.02,2991.64,0.06,0.61,0.13,0.46,0.49,2991.65,0.25,0.71,0.44,0.68,0.2,187.8460144523538
