sampling,invalid_value,missing_value,floating_point,unit_converter,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,profile_median,corr_OverallQual,ot_OverallQual,corr_YearBuilt,ot_YearBuilt,corr_YearRemodAdd,ot_YearRemodAdd,corr_ExterQual,ot_ExterQual,corr_BsmtQual,ot_BsmtQual,corr_TotalBsmtSF,ot_TotalBsmtSF,corr_1stFlrSF,ot_1stFlrSF,corr_GrLivArea,ot_GrLivArea,corr_FullBath,ot_FullBath,corr_KitchenQual,ot_KitchenQual,corr_TotRmsAbvGrd,ot_TotRmsAbvGrd,corr_Fireplaces,ot_Fireplaces,corr_GarageFinish,ot_GarageFinish,corr_GarageCars,ot_GarageCars,corr_GarageArea,ot_GarageArea,utility_rmse
1.0,1.0,8.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,0.1589041095890411,0.1589041095890411,150000.0,0.76,0.24,0.76,0.22,0.52,0.51,3913.64,0.31,3913.65,0.05,0.55,0.22,0.5,0.2,0.69,0.13,0.59,0.02,3913.64,0.03,0.53,0.14,0.45,0.07,3913.66,0.23,0.65,0.14,0.5,0.21,155.26020789559342
2.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,0.1835443037974683,0.1835443037974683,145000.0,0.71,0.16,0.71,0.33,0.5,0.65,1241.57,0.29,1241.58,0.02,0.31,0.28,0.33,0.31,0.72,0.12,0.6,0.02,1241.57,0.37,0.55,0.22,0.44,0.05,1241.58,0.23,0.66,0.11,0.33,0.29,154.6767276583308
2.0,2.0,7.0,3.0,1.0,5.0,7.0,2.0,1.0,2.0,1.0,1.0,0.1552511415525114,0.1461187214611872,151000.0,0.75,0.24,0.01,0.14,0.53,0.49,1380.49,0.35,1380.49,0.06,0.49,0.2,0.49,0.24,0.75,0.14,0.64,0.01,1380.49,0.02,0.53,0.25,0.4,0.04,1380.49,0.25,0.69,0.15,0.4,0.13,163.6765350157905
2.0,2.0,8.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.1461187214611872,0.1461187214611872,148000.0,0.74,0.23,-0.02,0.15,0.55,0.6,1624.31,0.31,1624.29,0.06,0.39,0.23,0.41,0.33,0.71,0.3,0.68,0.01,1624.31,0.02,0.51,0.25,0.4,0.03,1624.32,0.22,0.68,0.17,0.3,0.18,156.72099999115596
1.0,2.0,6.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,0.1561643835616438,0.1602739726027397,167750.0,0.81,0.21,0.0,0.21,0.53,0.51,3771.02,0.04,3771.03,0.1,0.66,0.17,0.57,0.26,0.73,0.18,0.6,0.44,3771.02,0.06,0.53,0.16,0.44,0.51,3771.03,0.25,0.7,0.2,0.35,0.17,163.59717303104614
1.0,4.0,3.0,4.0,1.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,0.1534246575342465,0.1547945205479452,165000.0,0.77,0.19,0.01,0.21,0.52,0.53,3848.91,0.38,3848.91,0.08,0.66,0.26,0.63,0.2,0.72,0.23,0.6,0.45,3848.91,0.05,0.52,0.24,0.43,0.51,3848.91,0.24,0.69,0.41,0.49,0.13,162.08488325387046
2.0,2.0,2.0,2.0,2.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,0.1598173515981735,0.1506849315068493,149000.0,0.71,0.45,0.16,0.32,0.54,0.55,1456.75,0.34,1456.75,0.06,0.43,0.21,0.46,0.25,0.74,0.18,0.65,0.01,1456.75,0.01,0.54,0.26,0.41,0.03,1456.76,0.23,0.67,0.17,0.33,0.14,162.76123988834473
2.0,4.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,0.1835443037974683,0.189873417721519,150250.0,0.77,0.18,0.77,0.28,0.56,0.59,933.88,0.37,933.88,0.08,0.58,0.28,0.58,0.29,0.73,0.2,0.67,1.0,933.88,0.03,0.52,0.19,0.4,0.51,933.88,0.25,0.73,0.14,0.58,0.29,159.1947104944136
1.0,4.0,4.0,2.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,0.1657534246575342,0.1589041095890411,152000.0,0.76,0.2,0.76,0.32,0.53,0.56,4409.14,0.32,4409.15,0.05,0.45,0.28,0.49,0.22,0.66,0.17,0.58,0.02,4409.14,0.03,0.52,0.25,0.43,0.07,4409.16,0.23,0.62,0.41,0.49,0.2,157.5761737894702
2.0,2.0,6.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,0.1506849315068493,0.1506849315068493,147000.0,0.73,0.2,0.73,0.2,0.55,0.56,1433.96,0.32,1433.97,0.02,0.4,0.25,0.41,0.32,0.75,0.2,0.63,0.01,1433.96,0.02,0.54,0.26,0.39,0.05,1433.97,0.24,0.68,0.15,0.41,0.32,153.8034315511569
1.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,0.1671232876712328,0.1657534246575342,152000.0,0.76,0.2,0.76,0.37,0.53,0.56,4409.17,0.32,4409.17,0.05,0.45,0.28,0.49,0.22,0.66,0.17,0.58,0.02,4409.17,0.03,0.52,0.25,0.43,0.07,4409.18,0.23,0.62,0.41,0.49,0.2,157.5721361016031
2.0,4.0,7.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.1552511415525114,0.1506849315068493,148000.0,0.73,0.22,0.03,0.19,0.55,0.57,1614.75,0.33,1614.76,0.06,0.41,0.25,0.4,0.35,0.71,0.27,0.67,0.01,1614.75,0.02,0.5,0.25,0.41,0.03,1614.76,0.22,0.68,0.15,0.27,0.18,156.88778498930765
1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,0.1465753424657534,0.1465753424657534,159250.0,0.75,0.28,0.04,0.29,0.54,0.55,5006.23,0.36,5006.24,0.07,0.57,0.17,0.54,0.23,0.71,0.25,0.61,0.01,5006.23,0.02,0.52,0.16,0.44,0.05,5006.25,0.21,0.65,0.17,0.32,0.14,157.88467056792032
2.0,2.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,0.1835443037974683,0.1835443037974683,152500.0,0.79,0.2,0.79,0.29,0.55,0.53,838.26,0.37,838.26,0.08,0.61,0.32,0.61,0.3,0.76,0.16,0.66,1.0,838.26,0.04,0.58,0.19,0.39,0.5,838.26,0.26,0.76,0.15,0.61,0.29,162.97716679914038
2.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,0.1598173515981735,0.1598173515981735,145500.0,0.73,0.16,0.73,0.32,0.53,0.62,1334.54,0.3,1334.54,0.02,0.39,0.34,0.41,0.32,0.72,0.16,0.62,0.01,1334.54,0.38,0.55,0.25,0.39,0.05,1334.55,0.23,0.63,0.14,0.41,0.32,156.9961941857499
1.0,4.0,1.0,4.0,1.0,5.0,8.0,2.0,1.0,1.0,1.0,1.0,0.165983606557377,0.165983606557377,160750.0,0.8,0.23,0.8,0.25,0.52,0.56,2436.38,0.39,2436.39,0.08,0.67,0.21,0.64,0.24,0.76,0.17,0.6,0.01,2436.38,0.04,0.6,0.11,0.42,0.49,2436.39,0.23,0.72,0.45,0.64,0.25,163.31686979098563
1.0,2.0,1.0,2.0,1.0,3.0,7.0,2.0,2.0,1.0,1.0,1.0,0.165983606557377,0.165983606557377,166075.0,0.82,0.23,0.82,0.25,0.55,0.62,2484.54,0.39,2484.52,0.08,0.65,0.24,0.63,0.22,0.75,0.16,0.61,0.01,2484.55,0.05,0.59,0.24,0.42,0.49,2484.52,0.24,0.71,0.43,0.63,0.23,163.52288767382592
2.0,4.0,4.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,0.1552511415525114,0.1598173515981735,148000.0,0.69,0.35,0.48,0.34,0.57,0.57,1552.34,0.33,1552.35,0.06,0.32,0.24,0.41,0.27,0.69,0.26,0.65,0.01,1552.34,0.03,0.52,0.23,0.42,0.03,1552.35,0.22,0.65,0.11,0.26,0.15,162.88567269212157
1.0,3.0,6.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,0.1602739726027397,0.1575342465753424,151000.0,0.76,0.26,0.76,0.22,0.51,0.67,4165.26,0.31,4165.21,0.05,0.54,0.23,0.5,0.23,0.69,0.18,0.6,0.01,4165.21,0.03,0.52,0.26,0.46,0.07,4165.22,0.23,0.64,0.14,0.5,0.25,154.95379416423688
1.0,1.0,4.0,4.0,2.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,0.1506849315068493,0.1561643835616438,151000.0,0.76,0.2,0.76,0.35,0.52,0.64,3787.34,0.32,3787.35,0.05,0.54,0.24,0.48,0.22,0.69,0.17,0.59,0.02,3787.34,0.03,0.52,0.14,0.45,0.07,3787.36,0.24,0.64,0.43,0.48,0.21,155.8539268719797
1.0,3.0,8.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.1589041095890411,0.1589041095890411,156000.0,0.81,0.29,0.81,0.19,0.56,0.64,3076.2,0.0,3076.21,0.0,0.64,0.24,0.6,0.23,0.7,0.17,0.57,0.02,3076.21,0.0,0.56,0.16,0.46,0.55,3076.24,0.0,0.69,0.46,0.6,0.23,164.9384629852339
1.0,2.0,6.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,0.1547945205479452,0.1520547945205479,154500.0,0.75,0.25,0.75,0.26,0.51,0.63,4879.57,0.32,4879.59,0.05,0.54,0.24,0.49,0.24,0.72,0.17,0.58,0.01,4879.57,0.03,0.52,0.17,0.44,0.07,4879.6,0.23,0.63,0.17,0.49,0.29,154.5229917331752
2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,0.1835443037974683,0.189873417721519,147500.0,0.72,0.16,0.72,0.29,0.54,0.53,1190.81,0.33,1190.81,0.04,0.33,0.25,0.36,0.3,0.77,0.25,0.65,0.01,1190.81,0.01,0.56,0.19,0.4,0.52,1190.81,0.21,0.67,0.11,0.36,0.3,157.97770979603052
2.0,3.0,3.0,1.0,2.0,1.0,8.0,1.0,2.0,1.0,2.0,1.0,0.1461187214611872,0.1461187214611872,149500.0,0.79,0.23,0.79,0.3,0.59,0.65,1051.62,0.0,1051.62,0.0,0.59,0.25,0.55,0.3,0.69,0.16,0.61,0.02,1051.62,0.0,0.11,0.17,0.49,0.53,1051.63,0.0,0.7,0.19,0.55,0.3,163.72314998514582
2.0,2.0,2.0,3.0,2.0,2.0,7.0,2.0,1.0,2.0,1.0,1.0,0.1598173515981735,0.1552511415525114,151500.0,0.74,0.26,0.14,0.33,0.56,0.49,1243.58,0.36,1243.59,0.08,0.53,0.24,0.56,0.25,0.73,0.18,0.66,0.01,1243.58,0.03,0.57,0.27,0.45,0.53,1243.59,0.26,0.71,0.19,0.56,0.26,164.11706472609902
2.0,2.0,6.0,4.0,2.0,4.0,7.0,2.0,2.0,1.0,1.0,1.0,0.1506849315068493,0.1643835616438356,149700.0,0.75,0.23,-0.01,0.13,0.53,0.5,1337.43,0.35,1337.44,0.07,0.49,0.23,0.49,0.23,0.77,0.16,0.64,0.01,1337.43,0.02,0.57,0.26,0.42,0.53,1337.44,0.25,0.7,0.15,0.49,0.25,162.75105008708087
1.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.1520547945205479,0.1561643835616438,159000.0,0.75,0.2,0.75,0.3,0.53,0.61,5153.84,0.35,5153.85,0.07,0.56,0.16,0.48,0.27,0.7,0.26,0.62,0.01,5153.84,0.03,0.5,0.26,0.43,0.54,5153.85,0.22,0.66,0.13,0.3,0.15,158.04501272758316
2.0,4.0,9.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.1598173515981735,0.1598173515981735,148000.0,0.73,0.22,0.19,0.18,0.58,0.53,1523.44,0.34,1523.45,0.07,0.4,0.19,0.42,0.19,0.72,0.29,0.65,0.01,1523.44,0.02,0.54,0.25,0.43,0.03,1523.45,0.22,0.67,0.17,0.27,0.15,157.97925275128887
1.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.1561643835616438,0.1520547945205479,159500.0,0.73,0.18,0.73,0.26,0.54,0.56,5217.08,0.35,5217.03,0.07,0.56,0.16,0.53,0.26,0.69,0.26,0.61,0.0,5217.03,0.03,0.5,0.23,0.43,0.05,5217.04,0.22,0.65,0.12,0.31,0.15,156.96575265404223
2.0,4.0,6.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.1506849315068493,0.1552511415525114,147000.0,0.73,0.2,0.73,0.21,0.55,0.56,1433.98,0.32,1433.98,0.02,0.4,0.25,0.41,0.32,0.75,0.2,0.63,0.01,1433.98,0.02,0.54,0.26,0.39,0.05,1433.98,0.24,0.68,0.15,0.41,0.3,153.80343155054732
2.0,4.0,8.0,1.0,2.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,0.1461187214611872,0.1415525114155251,146500.0,0.73,0.18,0.73,0.24,0.54,0.55,1327.02,0.31,1327.03,0.02,0.39,0.27,0.42,0.31,0.73,0.15,0.62,0.01,1327.02,0.38,0.55,0.27,0.38,0.05,1327.03,0.24,0.67,0.15,0.42,0.31,156.93030021426566
2.0,4.0,2.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,0.1598173515981735,0.1598173515981735,151500.0,0.78,0.26,0.11,0.27,0.59,0.54,1372.73,0.0,1372.74,0.0,0.48,0.33,0.5,0.36,0.64,0.3,0.61,0.01,1372.73,0.0,0.51,0.27,0.43,0.05,1372.75,0.0,0.67,0.21,0.5,0.36,156.79346246981532
2.0,2.0,2.0,2.0,2.0,4.0,7.0,1.0,2.0,1.0,1.0,1.0,0.1598173515981735,0.1598173515981735,149700.0,0.73,0.25,0.16,0.31,0.53,0.5,1350.9,0.34,1350.9,0.07,0.47,0.22,0.5,0.23,0.74,0.17,0.64,0.01,1350.9,0.02,0.55,0.26,0.42,0.53,1350.9,0.25,0.68,0.16,0.5,0.25,163.57020381719877
2.0,2.0,2.0,1.0,2.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,0.1598173515981735,0.1506849315068493,153500.0,0.78,0.19,0.02,0.18,0.55,0.54,1182.41,0.04,1182.41,0.07,0.59,0.19,0.57,0.26,0.73,0.18,0.61,0.01,1182.41,0.06,0.52,0.27,0.4,0.52,1182.41,0.27,0.69,0.21,0.33,0.13,160.5700827690593
2.0,4.0,7.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,0.1552511415525114,0.1415525114155251,148000.0,0.73,0.22,0.03,0.18,0.55,0.57,1614.74,0.33,1614.75,0.06,0.41,0.25,0.4,0.35,0.71,0.27,0.67,0.01,1614.74,0.02,0.5,0.25,0.41,0.03,1614.75,0.22,0.68,0.15,0.27,0.17,156.8877849893077
1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.1643835616438356,0.1628614916286149,151000.0,0.76,0.2,0.76,0.3,0.53,0.53,3782.59,0.32,3782.55,0.05,0.54,0.21,0.48,0.22,0.69,0.17,0.59,0.02,3782.55,0.03,0.52,0.27,0.45,0.07,3782.56,0.24,0.65,0.43,0.48,0.2,156.3300992346053
2.0,2.0,7.0,3.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,0.1552511415525114,0.1552511415525114,153575.0,0.8,0.18,0.01,0.14,0.58,0.51,1136.61,0.38,1136.62,0.1,0.62,0.24,0.6,0.29,0.75,0.17,0.65,0.01,1136.61,0.06,0.58,0.14,0.43,0.51,1136.62,0.26,0.74,0.2,0.55,0.13,161.9964098137702
2.0,2.0,6.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,0.1506849315068493,0.1643835616438356,147000.0,0.72,0.2,0.72,0.23,0.54,0.7,1457.44,0.31,1457.44,0.02,0.38,0.31,0.41,0.32,0.74,0.18,0.62,0.01,1457.44,0.01,0.53,0.26,0.41,0.05,1457.44,0.24,0.67,0.15,0.41,0.29,153.9769331544235
1.0,3.0,7.0,1.0,2.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,0.1561643835616438,0.1547945205479452,151000.0,0.76,0.25,0.76,0.23,0.51,0.64,4132.06,0.31,4132.07,0.05,0.54,0.22,0.49,0.29,0.69,0.15,0.59,0.01,4132.06,0.03,0.52,0.26,0.46,0.07,4132.08,0.23,0.64,0.14,0.49,0.28,154.84494887281426
1.0,2.0,6.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.1561643835616438,0.1602739726027397,160000.0,0.82,0.22,0.02,0.15,0.54,0.6,3472.45,0.04,3472.45,0.11,0.65,0.17,0.55,0.21,0.75,0.18,0.6,0.46,3472.45,0.08,0.54,0.17,0.46,0.5,3472.45,0.27,0.7,0.23,0.31,0.16,163.14509624624748
2.0,2.0,5.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,0.1506849315068493,0.1552511415525114,147000.0,0.7,0.16,0.7,0.35,0.54,0.67,1467.16,0.31,1467.17,0.02,0.4,0.34,0.4,0.32,0.75,0.17,0.63,0.01,1467.16,0.01,0.53,0.26,0.41,0.05,1467.17,0.25,0.66,0.12,0.4,0.3,153.78533884914165
2.0,4.0,4.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,0.1552511415525114,0.1598173515981735,147000.0,0.67,0.34,0.44,0.35,0.56,0.65,1489.54,0.29,1489.55,0.02,0.38,0.32,0.39,0.3,0.72,0.13,0.63,0.01,1489.54,0.37,0.51,0.23,0.43,0.05,1489.55,0.54,0.63,0.11,0.39,0.32,151.63016458250524
2.0,4.0,3.0,2.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,0.1552511415525114,0.1552511415525114,149500.0,0.72,0.35,0.72,0.33,0.55,0.54,1475.84,0.33,1475.85,0.05,0.44,0.19,0.47,0.23,0.69,0.21,0.64,0.01,1475.84,0.02,0.5,0.23,0.43,0.03,1475.85,0.23,0.66,0.13,0.31,0.14,156.1470731790127
1.0,1.0,8.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,0.1589041095890411,0.1575342465753424,150000.0,0.76,0.24,0.76,0.21,0.52,0.51,3913.64,0.31,3913.65,0.05,0.55,0.22,0.5,0.2,0.69,0.13,0.59,0.02,3913.64,0.03,0.53,0.14,0.45,0.07,3913.66,0.23,0.65,0.14,0.5,0.22,155.26020791713958
2.0,2.0,5.0,4.0,1.0,4.0,8.0,2.0,2.0,2.0,1.0,1.0,0.1506849315068493,0.1552511415525114,151000.0,0.72,0.19,0.72,0.37,0.53,0.56,1414.9,0.34,1414.9,0.06,0.48,0.2,0.47,0.22,0.79,0.17,0.64,0.01,1414.9,0.02,0.6,0.25,0.42,0.53,1414.91,0.25,0.67,0.13,0.47,0.23,159.85263001294206
2.0,3.0,5.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,0.1506849315068493,0.1506849315068493,148000.0,0.79,0.21,0.79,0.26,0.59,0.62,1076.03,0.0,1076.03,0.0,0.53,0.29,0.51,0.32,0.68,0.19,0.6,0.01,1076.03,0.0,0.56,0.27,0.46,0.53,1076.04,0.0,0.72,0.18,0.51,0.32,160.76478459622203
1.0,1.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,0.173972602739726,0.173972602739726,151500.0,0.75,0.21,0.75,0.31,0.52,0.66,4213.12,0.31,4213.13,0.05,0.54,0.24,0.49,0.24,0.7,0.17,0.6,0.01,4213.12,0.03,0.52,0.26,0.46,0.07,4213.14,0.24,0.64,0.14,0.49,0.24,155.68467507491638
1.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,0.1534246575342465,0.1520547945205479,155000.0,0.72,0.17,0.72,0.31,0.52,0.65,5049.9,0.33,5049.91,0.02,0.51,0.24,0.51,0.25,0.7,0.2,0.61,0.01,5049.9,0.02,0.53,0.26,0.44,0.07,5049.92,0.23,0.62,0.41,0.51,0.23,154.15031779680132
2.0,1.0,6.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.1415525114155251,0.1415525114155251,145000.0,0.71,0.19,0.71,0.24,0.55,0.65,1342.83,0.29,1342.83,0.01,0.35,0.26,0.37,0.25,0.72,0.15,0.62,0.01,1342.83,0.38,0.53,0.24,0.43,0.05,1342.83,0.53,0.66,0.12,0.37,0.28,152.12504725101604
2.0,4.0,2.0,1.0,2.0,4.0,8.0,2.0,2.0,1.0,1.0,1.0,0.1598173515981735,0.1598173515981735,149700.0,0.72,0.45,0.16,0.33,0.53,0.5,1407.67,0.34,1407.67,0.06,0.45,0.21,0.48,0.22,0.76,0.18,0.65,0.01,1407.67,0.02,0.59,0.27,0.42,0.53,1407.68,0.25,0.68,0.16,0.48,0.23,161.96540688703723
1.0,2.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,0.1561643835616438,0.1534246575342465,165000.0,0.77,0.21,0.01,0.25,0.53,0.64,3605.64,0.04,3605.64,0.1,0.66,0.21,0.62,0.25,0.74,0.23,0.61,0.46,3605.64,0.06,0.53,0.24,0.45,0.5,3605.64,0.25,0.69,0.42,0.36,0.16,163.32680256697074
2.0,2.0,6.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.1506849315068493,0.1643835616438356,147000.0,0.72,0.2,0.72,0.23,0.54,0.7,1457.44,0.31,1457.44,0.02,0.38,0.31,0.41,0.32,0.74,0.18,0.62,0.01,1457.44,0.01,0.53,0.26,0.41,0.05,1457.44,0.24,0.67,0.15,0.41,0.29,153.9769331544235
1.0,2.0,3.0,4.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,0.1534246575342465,0.1547945205479452,165000.0,0.77,0.21,0.01,0.26,0.53,0.64,3605.64,0.04,3605.64,0.1,0.66,0.21,0.62,0.25,0.74,0.23,0.61,0.46,3605.64,0.06,0.53,0.24,0.45,0.5,3605.64,0.25,0.69,0.42,0.36,0.16,163.32680256672077
2.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.1598173515981735,0.1598173515981735,148500.0,0.71,0.43,0.16,0.32,0.57,0.56,1450.16,0.0,1450.16,0.0,0.43,0.21,0.45,0.23,0.7,0.27,0.65,0.01,1450.16,0.0,0.53,0.26,0.43,0.03,1450.18,0.0,0.67,0.17,0.31,0.14,163.06309743830357
2.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.1552511415525114,0.1506849315068493,146500.0,0.7,0.15,0.7,0.29,0.55,0.56,1406.01,0.32,1406.01,0.02,0.38,0.28,0.42,0.34,0.73,0.2,0.64,0.01,1406.01,0.39,0.58,0.24,0.4,0.05,1406.02,0.24,0.66,0.11,0.42,0.34,156.97882032408782
