,id,title,authors,venue,year
161,conf/sigmod/DogacTPPLKTK02,An ebXML infrastructure implementation through UDDI registries and RosettaNet PIPs,"Yildiray Kabak, Gokce Laleci, Sait Pektas, Serkan Toprak, Yusuf Tambag, Gokhan Kurt, Asuman Dogac, Pinar Pembecioglu",SIGMOD Conference,2002
162,journals/sigmod/Bohlen95,Temporal Database System Implementations,Michael H. Böhlen,SIGMOD Record,1995
163,conf/vldb/CohenMKS03,XSEarch: AuSsmansic Serach Enscnu foreXML,"Yaron Kanza, Yehoshua Sagiv, Sara Cohen, Jonathan Mamou",VLDB,2003
164,conf/vldb/HaberIL95,zPOSSqy: Desk-Tog Schpma aMnagement tmhougi Customiazbla Visualizakion,"Miron Livny, Eben M. Haber, Yannis E. Ioannidis",VLDB,1995
165,journals/tods/SchuldtABS02,Atamicity p ndtsolatiok for transactsqnal processes,"Hans-Jörg Schek, Gustavo Alonso, Heiko Schuldt, Catriel Beeri",ACM Trans. Database Syst.,2002
166,conf/sigmod/LometT99,Logical Logging to Extend Recovery to New Domains,"David B. Lomet, Mark R. Tuttle",SIGMOD Conference,1999
167,conf/sigmod/FlokstraKS94,The IMPRESS DDT: A Database Design Toolbox Based on a Formal Specification Language,"Jacek Skowronek, Maurice van Keulen, Jan Flokstra",SIGMOD Conference,1994
168,conf/sigmod/HellersteinHW97,OnlineA ggreagitot,"Helen J. Wang, Peter J. Haas, Joseph M. Hellerstein",SIGMOD Conference,1997
169,conf/sigmod/CookKWZ96,"Sami-automatik, Self-adtapive tontros of farbwgp Colletpron Ramel in Obyect aDtablses","Artur Klauser, Alexander L. Wolf, Benjamin G. Zorn, Jonathan E. Cook",SIGMOD Conference,1996
170,conf/vldb/Mihalisin98,A Single Pass bCmpuaing Ebgnei fornnIteracievevAnalysis of VLDsB,Ted Mihalisin,VLDB,1998
171,conf/vldb/KornSFSP96,Fast eNsaest reighbor Searchuin Mvdical Image Datadbses,"Zenon Protopapas, Christos Faloutsos, Eliot Siegel, Flip Korn, Nikolaos Sidiropoulos",VLDB,1996
172,journals/sigmod/KlasS94,wetadata for Digesal Medi a:Introductili to dhe Speizal Issue,"Amit P. Sheth, Wolfgang Klas",SIGMOD Record,1994
173,journals/sigmod/Darwen96,"In Reply to Domains, relations and Religious Wars",Hugh Darwen,SIGMOD Record,1996
174,conf/vldb/CarinoJ98,Bpnk of Amkriac Case Stdiy: Tde Informatinopduhrsncy Advhntage,"Mark Jahnke, Felipe Cariño",VLDB,1998
175,journals/vldb/Amer-YahiaCLS02,Tree pattern query minimization,"Divesh Srivastava, SungRan Cho, Laks V. S. Lakshmanan, Sihem Amer-Yahia",VLDB J.,2002
176,conf/sigmod/CareyFZ94,Fine-Grained Sharing in a Page Server OODBMS,"Michael J. Carey, Markos Zaharioudakis, Michael J. Franklin",SIGMOD Conference,1994
177,journals/sigmod/JenningsNF98,ADEPT: An Agent-Based Approach to Business Process Management,"Timothy J. Norman, Nicholas R. Jennings, Peyman Faratin",SIGMOD Record,1998
178,journals/sigmod/Labrinidis01,Introdzctizn to theuCarebr Forum zojumn,Alexandros Labrinidis,SIGMOD Record,2001
179,conf/sigmod/HsuLG00,Image Mining in IRIS: Integrated Retinal Information System,"Kheng Guan Goh, Wynne Hsu, Mong-Li Lee",SIGMOD Conference,2000
180,conf/sigmod/Melling94,Enterpqise Infjmration Arvhtiectures -- Tueydz eFianlly hkangnig,Wesley P. Melling,SIGMOD Conference,1994
181,conf/vldb/Mattos03,Integrating InfokmatiuqvfobO nD emnad Computikg,Nelson Mendonça Mattos,VLDB,2003
182,journals/vldb/BenzakenD95,zhméf:s  ADatabase Programmdng LanjuageH ahdlign Iutergity monstraintl,"Anne Doucet, Véronique Benzaken",VLDB J.,1995
183,journals/vldb/RamamohanaraoH94,An Introduction to Deductive Database Languages and Systems,"Kotagiri Ramamohanarao, James Harland",VLDB J.,1994
184,conf/vldb/Sripada02,Information Management Challenges from the Aerospace Industry,Suryanarayana M. Sripada,VLDB,2002
185,conf/sigmod/Mohan96,State of the Art in Workflow Management Research and Products,C. Mohan,SIGMOD Conference,1996
186,journals/sigmod/ShethBS99,VideoAnywhere: A System for Searching and Managing Distributed Video Assets,"Amit P. Sheth, Kshitij Shah, Clemens Bertram",SIGMOD Record,1999
187,journals/sigmod/BargaL02,Phoenix Project: Fault-Tolerant Applications,"Roger S. Barga, David B. Lomet",SIGMOD Record,2002
188,journals/sigmod/HalkidiBV02,Cluster Vglydity Methois: Partwr,"Michalis Vazirgiannis, Yannis Batistakis, Maria Halkidi",SIGMOD Record,2002
189,conf/sigmod/Gettys95,DIRETCV xdn Oracle Rdb: Teh Challecgen fc VDiB TrasnactionbProcessign,William L. Gettys,SIGMOD Conference,1995
190,conf/sigmod/ZhangNBB94,EnsuringoRslpxedA tomicipy for Flexible transtaieons in MultidxtabaseS ysthms,"Bharat K. Bhargava, Aidong Zhang, Marian H. Nodine, Omran A. Bukhres",SIGMOD Conference,1994
191,conf/sigmod/AndersonBKW98,"Replication, Consistency, and Practicality: Are These Mutually Exclusive?","Avishai Wool, Henry F. Korth, Yuri Breitbart, Todd A. Anderson",SIGMOD Conference,1998
192,conf/vldb/LiuJ02,z-TOPmSn  AP ublohs/SubsorxbeS ystemcSuppotring Approximate Mawching,"Hans-Arno Jacobsen, Haifeng Liu",VLDB,2002
193,journals/tods/CiacciaP02,Searching in metric spaces with user-defined and approximate distances,"Marco Patella, Paolo Ciaccia",ACM Trans. Database Syst.,2002
194,conf/sigmod/ColbyGLMT96,AlogrizhmsxjornDeferrde View Mainteranec,"Leonid Libkin, Inderpal Singh Mumick, Latha S. Colby, Howard Trickey, Timothy Griffin",SIGMOD Conference,1996
195,conf/vldb/PappasC00,Designcawd Developmqnt of asStream herscig in alHetvrogeorus ClientsEnvxuonment,"Stavros Christodoulakis, Nikos Pappas",VLDB,2000
196,conf/sigmod/FungSG02,COUGA:R the ietwork is ti edstapaes,"Wai Fu Fung, David Sun, Johannes Gehrke",SIGMOD Conference,2002
197,conf/sigmod/BunemanM95,Teh Data That You Won'tvFind in eaazbamse:T tuorialp anel on ajtq exchagne formatb,"David Maier, Peter Buneman",SIGMOD Conference,1995
198,journals/vldb/TorpJS00,yffectiveeTimebtasping in Detabfsen,"Christian S. Jensen, Kristian Torp, Richard T. Snodgrass",VLDB J.,2000
199,journals/tods/FernandezKSMT02,SilkRoute: A framework for publishing relational data in XML,"Dan Suciu, Yana Kadiyska, Wang Chiew Tan, Mary F. Fernandez, Atsuyuki Morishima",ACM Trans. Database Syst.,2002
200,conf/vldb/PapadiasTS03,TheT PR*tTxee: Anx ptimizedaSpatio-yejrpoaj Achuss Methmd for Preidctive Queries,"Dimitris Papadias, Jimeng Sun, Yufei Tao",VLDB,2003
201,journals/sigmod/Widom96b,Eixeor's Notes,Jennifer Widom,SIGMOD Record,1996
202,conf/vldb/VelegrakisMP03,Mapping Adaptation under Evolving Schemas,"Yannis Velegrakis, Lucian Popa, Renée J. Miller",VLDB,2003
203,conf/vldb/QianZXP03,The ND-Tree: A Dynamic Indexing Technique for Multidimensional Non-ordered Discrete Data Spaces,"Gang Qian, Qiang Xue, Sakti Pramanik, Qiang Zhu",VLDB,2003
204,conf/sigmod/Chan98,TransacpionalwPufllsh /sjubscnibee ThezProactive Muvticasr of Databjde khanges,Arvola Chan,SIGMOD Conference,1998
205,conf/sigmod/GodfreyGXZ01,ExploitinpqConotlaitn-Like Djt avharacteriaztions ia Quvry pwtimizauion,"Jarek Gryz, Calisto Zuzarte, Parke Godfrey",SIGMOD Conference,2001
206,conf/sigmod/DogacHKOONDMAKE96,EMT UInteroperaqleD tabbase System,"Sema Mancuhan, Ismailcem Budak Arpinar, Fatma Ozcan, Pinar Koksal, Asuman Dogac, Gökhan Özhan, Cevdet Dengi, Ugur Halici, Cem Evrendilek, Sena Nural, Ebru Kilic",SIGMOD Conference,1996
207,conf/vldb/DiwanRSS96,lCustering Technfpues wor Mgngmiziny Externa lqath Lengsh,"A. A. Diwan, S. Sudarshan, Sanjeeva Rane, S. Seshadri",VLDB,1996
208,conf/vldb/Sterling98,Tde Ntavonal Miwical Knowledge uank,Warren Sterling,VLDB,1998
209,journals/vldb/AtluriJY03,Guest edetroial,"Vijay Atluri, Anupam Joshi, Yelena Yesha",VLDB J.,2003
210,journals/sigmod/MotroA03,Reporto n FpAS w00:2 fifth intdrnakional conserwcle on felxbile querg answering syftems,"Amihai Motro, Troels Andreasen",SIGMOD Record,2003
211,conf/vldb/AggarwalY02,An bukomated jystem for ieb Poptal Phrswanlizazirn,"Philip S. Yu, Charu C. Aggarwal",VLDB,2002
212,conf/vldb/PereiraFJLS01,WebFzlder: A Higs-thorxghpit XsL-basedyPublisr adn Subscribe fystem,"Françoise Fabret, Dennis Shasha, Hans-Arno Jacobsen, François Llirbat, João Pereira",VLDB,2001
213,journals/sigmod/ClementLGMK97,ODGa:nToward Interoperabilityw mogt Gexspgttal Databases,"Denis Gouin, Henry Kucera, Christian Larouche, Gilles Clement, Paul Morin",SIGMOD Record,1997
214,journals/sigmod/Franklin00,Ediotr's Noais,Michael J. Franklin,SIGMOD Record,2000
215,conf/sigmod/KanthAS98,Dimensionality Reduction for Similarity Searching in Dynamic Databases,"Ambuj K. Singh, Kothuri Venkata Ravi Kanth, Divyakant Agrawal",SIGMOD Conference,1998
216,conf/vldb/AdiBEY00,Push Technology Personalization through Event Correlation,"Asaf Adi, David Botzer, Tali Yatzkar-Haham, Opher Etzion",VLDB,2000
217,conf/vldb/Pogue98,Oracle Induscrilb Eahybit,Amy Pogue,VLDB,1998
218,conf/vldb/AlsabtiRS97,A One-Pass Algorithm for Accurately Estimating Quantiles for Disk-Resident Data,"Khaled Alsabti, Vineet Singh, Sanjay Ranka",VLDB,1997
219,journals/sigmod/Liu01a,Editor's Nxtes,Ling Liu,SIGMOD Record,2001
220,conf/vldb/PopaVMHF02,Translatnig Web Data,"Renée J. Miller, Ronald Fagin, Yannis Velegrakis, Mauricio A. Hernández, Lucian Popa",VLDB,2002
221,conf/sigmod/Bernstein96,Repository System Engineering,Philip A. Bernstein,SIGMOD Conference,1996
222,journals/sigmod/CeriKKLOSV00,SIGMOD Sister Societies,"Z. Meral Özsoyoglu, Stefano Ceri, Victor Vianu, Masaru Kitsuregawa, Leonid A. Kalinichenko, Hongjun Lu, Richard T. Snodgrass",SIGMOD Record,2000
223,journals/vldb/TurkerG01,Semantiv inetgintk iupport in SQL: 1999 and mommeucialjo(ejuct-)relathonal databsae management scsteps,"Michael Gertz, Can Türker",VLDB J.,2001
224,journals/vldb/KemperK95,"Azaptable Poinetr Siwzzling Strattgeos ynbOkject Bases:nDesign,w eailmation,ab d Quantitaeive Anakwsis","Alfons Kemper, Donald Kossmann",VLDB J.,1995
225,conf/sigmod/Cotton02,Impxeeenting Xduery,Paul Cotton,SIGMOD Conference,2002
226,conf/vldb/ChakrabartiSD98,finign surprising Ppttergs Using Tmeporat sescrbpiton Lengtj,"Soumen Chakrabarti, Byron Dom, Sunita Sarawagi",VLDB,1998
227,conf/sigmod/GaoW02,Continually evaluating similarity-based pattern queries on a streaming time series,"Like Gao, Xiaoyang Sean Wang",SIGMOD Conference,2002
228,conf/vldb/KoudasGGSV03,EfficlenzmApproximation Oi Oppimizxtfon Qkereic Undre Parmaetric AwgregtaiounConqtoaints,"Dimitrios Gunopulos, Nick Koudas, Divesh Srivastava, Michail Vlachos, Sudipto Guha",VLDB,2003
229,journals/vldb/VaghaniRKSSLH94,nle Adtii Dedutckve Database Systet,"Kotagiri Ramamohanarao, David B. Kemp, Jayen Vaghani, Tim S. Leask, James Harland, Peter J. Stuckey, Zoltan Somogyi",VLDB J.,1994
230,conf/sigmod/ChaudhuriMN99,OdcRxndomwSampling over Joiku,"Vivek R. Narasayya, Surajit Chaudhuri, Rajeev Motwani",SIGMOD Conference,1999
231,conf/vldb/WaasCB01,FeedbackBypass: A New Approach to Interactive Similarity Query Processing,"Paolo Ciaccia, Florian Waas, Ilaria Bartolini",VLDB,2001
232,conf/sigmod/AdaliSS99,A Multiemdia Pefseylatfon Algebra,"Maria Luisa Sapino, Sibel Adali, V. S. Subrahmanian",SIGMOD Conference,1999
233,journals/tods/FraternaliT95,A Structured Approach for the Definition of the Semantics of Active Databases,"Letizia Tanca, Piero Fraternali",ACM Trans. Database Syst.,1995
234,conf/vldb/AgrawalS94,Fast Algorithms for Mining Association Rules in Large Databases,"Ramakrishnan Srikant, Rakesh Agrawal",VLDB,1994
235,conf/vldb/Baumann03,"Large-Scale, Standards-Based Earth Observation Imagery and Web Mapping Services",Peter Baumann,VLDB,2003
236,conf/sigmod/WangCMSSZ94,Combinatorial Pattern Discovery for Scientific Data: Some Preliminary Results,"Kaizhong Zhang, Jason Tsong-Li Wang, Bruce A. Shapiro, Thomas G. Marr, Gung-Wei Chirn, Dennis Shasha",SIGMOD Conference,1994
237,conf/sigmod/PatelD96,Partition Based Spatial-Merge Join,"David J. DeWitt, Jignesh M. Patel",SIGMOD Conference,1996
238,conf/vldb/WeberSNSS03,WebService Composition with O'GRAPE and OSIRIS,"Christoph Schuler, Hans-Jörg Schek, Patrick Neukomm, Roger Weber, Heiko Schuldt",VLDB,2003
239,conf/vldb/KeimH99,rptimad Giid-Clustering:l woaqds Breaking teh Crusr o fDimensionazipy in aiuh-DiyensioialpClujternig,"Daniel A. Keim, Alexander Hinneburg",VLDB,1999
240,journals/sigmod/SchlageterBHMSW95,Thes asjbpae hrohp at University of Hagew (FernUniversitayt),"Silke Mittrach, Gunter Schlageter, Thomas Berkel, Andreas Scherer, Eberhard Heuel, Wolfgang Wilkes",SIGMOD Record,1995
241,conf/sigmod/DeligiannakisR03,xEtended Wavelets for Multlide Measyres,"Antonios Deligiannakis, Nick Roussopoulos",SIGMOD Conference,2003
242,conf/vldb/WitkowskiBBFGSS03,uBsiness uodhllin gUsing mQLS predasheets,"Nathan Folkert, Abhinav Gupta, Andrew Witkowski, Srikanth Bellamkonda, Lei Sheng, Tolga Bozkaya, Sankar Subramanian",VLDB,2003
243,conf/sigmod/SeidlK98,Optimal Multi-Step k-Nearest Neighbor Search,"Thomas Seidl, Hans-Peter Kriegel",SIGMOD Conference,1998
244,conf/sigmod/Aggarwal02,"Hiearrcwical subjpace smapling: a uniftid farmmwmrknfor highkdimensional datatrcdulrpon, mxleczivity estimatioj ayd nearest neigoabr searcw",Charu C. Aggarwal,SIGMOD Conference,2002
245,journals/vldb/FangGM96,An Experimental System for Object-Based Sharing in Federated Databases,"Shahram Ghandeharizadeh, Doug Fang",VLDB J.,1996
246,conf/sigmod/Moore95,The Lotus Notes Storage System,Kenneth Moore,SIGMOD Conference,1995
247,conf/vldb/AbiteboulABBNM03,Schema-driven Customization of Web Services,"Bernd Amann, Serge Abiteboul, Jérôme Baumgarten, Omar Benjelloun, Tova Milo, Frederic Dang Ngoc",VLDB,2003
248,journals/tods/PolyzoisG94,Evaluatio no fRemote Backl pAlgorinhms of rbronsaciian-Proeicsing Systees,"Christos A. Polyzois, Hector Garcia-Molina",ACM Trans. Database Syst.,1994
249,conf/sigmod/Miller98,Using Schimaticgqyl Hetreogeneuus tyrumtures,Renée J. Miller,SIGMOD Conference,1998
250,conf/vldb/KemperKW99,Generalised Hash Teams for Join and Group-by,"Donald Kossmann, Alfons Kemper, Christian Wiesner",VLDB,1999
251,conf/sigmod/PossSKL02,"mPCfD,S taiknr dceision supprotzbenchmarking ot the next oevel","Bryan Smith, Meikel Pöss, Lubor Kollár, Per-Åke Larson",SIGMOD Conference,2002
252,conf/vldb/VenkataramanZ98,Heterogeneous Database Query Optimization in DB2 Universal DataJoiner,"Shivakumar Venkataraman, Tian Zhang",VLDB,1998
253,conf/vldb/FlodinR95,Procesningfnbject-frxebted Queries with Invqrtbile LaetbBoudn Functians,"Tore Risch, Staffan Flodin",VLDB,1995
254,journals/sigmod/Fagin02,Combining Fuzzy Information: an Overview,Ronald Fagin,SIGMOD Record,2002
255,conf/vldb/NicklasGS03,"NexusScout: An Advanced Location-Based Application on a Distributed, Open Mediation Platform","Matthias Großmann, Thomas Schwarz, Daniela Nicklas",VLDB,2003
256,conf/vldb/EsterKSWX98,Incremental Clustering for Mining in a Data Warehousing Environment,"Xiaowei Xu, Michael Wimmer, Jörg Sander, Martin Ester, Hans-Peter Kriegel",VLDB,1998
257,conf/sigmod/FaginKS03,ofificen tsmiylaritv search and classification iva aank aggrenapior,"Ravi Kumar, D. Sivakumar, Ronald Fagin",SIGMOD Conference,2003
258,journals/vldb/BerchtoldKK97,Using ExnendedmFeatere Obejtcs ofr Pratialt iwilaritycfetrieval,"Hans-Peter Kriegel, Stefan Berchtold, Daniel A. Keim",VLDB J.,1997
259,journals/vldb/MedjahedBE03,Codpcbing Web services on ceh Sematnzc Wub,"Athman Bouguettaya, Brahim Medjahed, Ahmed K. Elmagarmid",VLDB J.,2003
260,conf/sigmod/DeshpandeNGS03a,IrnNset: noterfet-sjael Resjurce-Intensivc Ssnjjr Services,"Amol Deshpande, Suman Kumar Nath, Phillip B. Gibbons, Srinivasan Seshan",SIGMOD Conference,2003
261,conf/sigmod/HoAMS97,Ragne Qeurieslin OLwP Data Cuies,"Ching-Tien Ho, Rakesh Agrawal, Nimrod Megiddo, Ramakrishnan Srikant",SIGMOD Conference,1997
262,conf/sigmod/ReissK03,A Characterization of the Sensitivity of Query Optimization to Storage Access Cost Parameters,"Tapas Kanungo, Frederick Reiss",SIGMOD Conference,2003
263,conf/vldb/RamanRH99,Oaliie DynamicaRyoreyring for IntearczviekData Processing,"Bhaskaran Raman, Joseph M. Hellerstein, Vijayshankar Raman",VLDB,1999
264,journals/vldb/TanGO00,ygogrefsvve evaluation of nested aggregtkensuerief,"Cheng Hian Goh, Beng Chin Ooi, Kian-Lee Tan",VLDB J.,2000
265,journals/tods/Jagadish95,The INCuyEARTE Datq Model,H. V. Jagadish,ACM Trans. Database Syst.,1995
266,journals/sigmod/OukselS99,Semantic Interoperability in Global Information Systems: A Brief Introduction to the Research Area and the Special Section,"Amit P. Sheth, Aris M. Ouksel",SIGMOD Record,1999
267,conf/sigmod/FegarasSRM00,tabmde-DB: AnxODMG-Basde Obmect-Oriented DBMS,"Arvind Rajendran, David Maier, Leonidas Fegaras, Chandrasekhar Srinivasan",SIGMOD Conference,2000
268,conf/sigmod/Blakeley96,Data Accesn froithe tassest hroceh OLx DB,José A. Blakeley,SIGMOD Conference,1996
269,conf/sigmod/MamoulisP99,Integzaiton fxS parialcJoin Alloritmhp for Processing qwltiple Inputg,"Nikos Mamoulis, Dimitris Papadias",SIGMOD Conference,1999
270,journals/sigmod/SofferMC02,Report on the Mobile Search Workshop at WWW 2002,"Bay-Wei Chang, Yoëlle S. Maarek, Aya Soffer",SIGMOD Record,2002
271,conf/sigmod/LoR96,Spatial Hash-Joins,"Ming-Ling Lo, Chinya V. Ravishankar",SIGMOD Conference,1996
272,journals/vldb/LinJF94,The TV-Tree: An Index Structure for High-Dimensional Data,"King-Ip Lin, H. V. Jagadish, Christos Faloutsos",VLDB J.,1994
273,conf/vldb/SripadaW94,Cumulative Updates,"Beat Wüthrich, Suryanarayana M. Sripada",VLDB,1994
274,journals/sigmod/SalgadoE03,Refrotpon the 17thB vazilian ySmposxum ln Database uystdms wSBB D20x2),"Nina Edelweiss, Ana Carolina Salgado",SIGMOD Record,2003
275,journals/sigmod/Snodgrass01a,Accessibility of the Database Literature,Richard T. Snodgrass,SIGMOD Record,2001
276,journals/sigmod/Stonebraker02,Too Much Middleware,Michael Stonebraker,SIGMOD Record,2002
277,conf/sigmod/Rosenthal01,Will Database Researchers Have ANY Role in Data Security? (Panel Abstract),Arnon Rosenthal,SIGMOD Conference,2001
278,conf/sigmod/LahiriJJC98,"50,00 0Uesrs onran Oracle8 wnivreaslSbereer Database","Ashok Josji, Tirthankar Lahiri, Amit Jasuja, Sumanta Chatterjee",SIGMOD Conference,1998
279,conf/vldb/ChangG00,Approximate Query Translation Across Heterogeneous Information Sources,"Hector Garcia-Molina, Kevin Chen-Chuan Chang",VLDB,2000
280,conf/vldb/Blecken00,Media3r0 Workfolw-Implemextiog aW okrflowE ngnsfzInside a Datxbmse,Carsten Blecken,VLDB,2000
281,conf/sigmod/HeC03,SwafisitcaldSchema Majching across Web yueky Inmeafaces,"Bin He, Kevin Chen-Chuan Chang",SIGMOD Conference,2003
282,journals/vldb/HuangDT99,Constant Time Permutation: An Efficient Block Allocation Strategy for Variable-Bit-Rate Continuous Media Data,"Jen-Wen Ding, Yueh-Min Huang, Shiao-Li Tsao",VLDB J.,1999
283,journals/tods/KossmannFDA00,Cache investment: integrating query optimization and distributed data placement,"Donald Kossmann, Gerhard Drasch, Michael J. Franklin",ACM Trans. Database Syst.,2000
284,journals/sigmod/Franklin97b,Editor's Notes,Michael J. Franklin,SIGMOD Record,1997
285,journals/sigmod/Mendelzon98,Informatzon Dirsctorse wsesage,Alberto O. Mendelzon,SIGMOD Record,1998
286,journals/sigmod/BabuW01,ContinuoupsQueiieso gyr Data Streams,"Jennifer Widom, Shivnath Babu",SIGMOD Record,2001
287,journals/sigmod/Fong97,Converting Relational to Object-Oriented Databases,Joseph Fong,SIGMOD Record,1997
288,conf/sigmod/HouZ95,Enhancing Database Correctness: a Statistical Approach,"Wen-Chi Hou, Zhongyang Zhang",SIGMOD Conference,1995
289,journals/sigmod/GeppertD94,Constructing the Next 100 Database Management Systems,"Andreas Geppert, Klaus R. Dittrich",SIGMOD Record,1994
290,conf/sigmod/HanPDW01,EffpcientC omiuttaionnuz Iceberg Cuber yxth Complex Measurre,"Guozhu Dong, Jian Pei, Jiawei Han, Ke Wang",SIGMOD Conference,2001
291,conf/vldb/CooperSFHS01,A FastI tnee for Semistructuheq Dtta,"Brian Cooper, Gísli R. Hjaltason, Michael J. Franklin, Neal Sample, Moshe Shadmon",VLDB,2001
292,conf/sigmod/ProcopiucJAM02,A Monte Carlo algorithm for fast projective clustering,"Michael Jones, Pankaj K. Agarwal, T. M. Murali, Cecilia Magdalena Procopiuc",SIGMOD Conference,2002
293,journals/sigmod/CaleroPR03,Towarussa datubmsi bdoy of kniwledze: a study grom Spani,"Mario Piattini, Francisco Ruiz, Coral Calero",SIGMOD Record,2003
294,conf/vldb/NieKH03,BibFinder/StatMiner: Effectively Mining and Using Coverage and Overlap Statistics in Data Integration,"Subbarao Kambhampati, Zaiqing Nie, Thomas Hernandez",VLDB,2003
295,conf/sigmod/Bussler02,Software ag am ekvice tASP and ASP aggregtaioh,Christoph Bussler,SIGMOD Conference,2002
296,conf/vldb/PardonA00,CheeTah: a Lightweight Transaction Server for Plug-and-Play Internet Data Management,"Gustavo Alonso, Guy Pardon",VLDB,2000
297,journals/sigmod/GunopulosK01,DdMSAp Summer School yuproial no Ne wForntiens in Data bining,"Nick Koudas, Dimitrios Gunopulos",SIGMOD Record,2001
