Age,Workclass,fnlwgt,Education,Education_Num,Martial_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_per_week,Country,income
-999,4,104112,11,9,4,12,4,2,1,0,0,1.31936559814405e-07,14,0
-999,4,261192,11,9,2,8,0,2,1,0,0,2.831422595047092e-06,38,0
26,4,94936,7,12,4,12,1,4,1,0,0,-6.250040461994723e-06,38,0
38,4,296478,8,11,2,3,0,4,1,7298,0,7.696438325195544e-07,38,1
36,7,119272,11,9,2,11,0,4,1,7298,0,6.079395337394396e-06,38,1
33,4,85043,11,9,4,5,1,4,1,0,0,1.9614518237636475e-05,38,0
22,7,293364,15,10,4,11,3,2,0,0,0,-1.2624437943478091e-06,38,0
43,6,241895,9,13,4,12,1,4,1,0,0,-4.129731534056275e-07,38,0
67,0,36135,1,7,2,0,0,4,1,0,0,1.527452345979511e-05,38,1
30,0,151989,8,11,0,0,4,4,0,0,0,-5.491658582980953e-06,38,0
56,4,101128,7,12,3,8,1,4,1,0,0,-1.324353032762181e-05,19,1
31,4,156464,9,13,4,10,3,4,1,0,0,2.5024897565896246e-06,38,0
33,4,117963,9,13,2,4,0,4,1,0,0,1.076175025087915e-05,38,1
26,4,192262,11,9,2,8,0,4,1,0,0,3.610471351996855e-06,38,1
-999,4,111363,9,13,2,4,0,4,1,0,0,-9.701565754724578e-07,38,1
-999,2,329752,1,7,2,14,0,4,1,0,0,-1.448393373134839e-05,38,0
59,0,372020,9,13,2,0,0,4,1,0,0,-5.836924526837314e-07,38,1
38,1,95432,11,9,2,1,0,4,1,0,0,1.2331549263163366e-05,38,1
65,4,161400,1,7,6,8,4,3,1,0,0,-1.2341170815392215e-05,38,0
40,4,96129,8,11,2,13,0,4,1,0,0,-2.4474717380327137e-06,38,0
42,4,111949,11,9,2,1,5,4,0,0,0,-3.874847321583608e-06,38,0
26,6,117125,6,5,,3,0,4,1,0,0,-6.977045706377453e-06,31,0
36,4,348022,0,6,2,8,5,4,0,0,0,2.4792300451900576e-06,38,1
62,4,270092,12,14,2,10,0,4,1,0,0,4.4330524125600765e-06,38,1
43,4,180609,9,13,2,14,0,4,1,0,0,4.328269047934368e-06,38,0
43,4,174575,9,13,0,4,1,4,1,0,1564,1563.9999902319023,38,1
22,4,410439,11,9,3,12,1,4,1,0,0,-1.645983694333683e-05,38,1
28,4,92262,11,9,2,3,0,4,1,0,0,2.6238843653072853e-06,38,0
56,6,183081,15,10,2,12,0,4,1,0,0,-5.0591904148265194e-06,38,0
22,4,362589,7,12,4,12,1,4,0,0,0,1.8383123796867858e-05,38,0
-999,4,212448,9,13,0,4,1,4,0,0,0,1.8845096960149463e-05,38,1
39,4,481060,11,9,0,12,4,4,0,0,0,1.99068979439604e-05,38,0
26,1,185885,15,10,4,1,4,4,0,0,0,-9.401109010347133e-06,38,0
17,4,89821,1,7,4,8,3,4,1,0,0,5.693690867420936e-06,38,0
40,7,184018,8,11,2,7,0,4,1,999,0,8.709525172514841e-06,38,0
45,4,256649,11,9,2,7,0,2,1,0,0,7.583542335444022e-06,38,0
44,4,160323,11,9,4,3,1,2,1,0,0,-3.5439794419385863e-06,38,0
20,2,350845,15,10,4,1,3,4,0,0,0,1.2791649029653262e-05,38,0
33,4,267404,11,9,2,3,5,4,0,999,0,4.749863665227949e-09,38,0
23,4,35633,15,10,4,12,1,4,1,0,0,1.2810612493543942e-06,38,1
46,6,80914,12,14,0,4,1,4,1,0,0,-1.5378334517771435e-05,38,0
38,4,172927,11,9,2,12,0,4,1,0,0,6.447649695729888e-06,38,0
54,4,174319,11,9,,14,1,4,1,0,0,-2.604117135724109e-06,38,0
-999,4,214955,4,3,0,3,1,4,0,0,2339,2339.0000046477885,38,0
25,4,344991,15,10,2,3,0,4,1,0,0,2.3511369980461828e-06,38,0
46,4,108699,15,10,0,12,1,4,0,0,0,1.8093657666377088e-06,38,0
-999,2,117312,15,10,2,14,5,4,0,0,0,-4.571357246668417e-07,38,1
23,4,396099,11,9,4,8,1,4,0,0,0,7.865997346604541e-06,38,1
29,4,134152,11,9,5,7,1,4,1,0,0,-1.9889253688506615e-06,38,0
44,4,162028,15,10,,1,5,4,0,0,2415,2414.9999854480257,38,0
19,4,25429,15,10,,1,3,4,0,0,0,5.68955606373934e-06,38,1
19,4,232392,11,9,4,8,2,4,0,999,0,-8.090055249116387e-06,38,0
35,4,220098,11,9,2,8,5,4,0,0,0,-1.3242618426821398e-05,38,1
27,4,301302,9,13,4,3,1,4,1,0,0,-1.0222433341425983e-05,38,1
46,6,277946,7,12,5,3,1,4,1,0,0,2.8333237935692094e-06,38,0
34,7,98101,9,13,2,4,0,4,1,7688,0,-9.65188030948501e-07,0,1
34,4,196164,11,9,4,8,1,4,0,0,0,-2.1326830296728475e-05,38,0
44,4,115562,15,10,,13,0,4,1,0,0,-3.836559430526696e-06,38,0
45,4,96975,15,10,0,6,4,4,0,0,0,1.1692312249747645e-05,38,0
20,0,137300,11,9,4,0,2,4,0,0,0,-4.512956709333788e-06,38,0
25,4,86872,9,13,2,4,0,4,1,0,0,-1.654765534275925e-06,38,1
52,5,132178,9,13,2,4,0,4,1,0,0,1.0429914373271528e-05,38,1
20,4,416103,15,10,4,6,3,4,1,999,0,7.95489258204536e-06,38,1
28,4,108574,15,10,4,8,1,4,0,0,0,1.0217510876517111e-05,38,0
50,7,288353,9,13,2,11,0,4,1,0,0,-2.772553610053703e-05,38,1
34,4,227689,8,11,0,13,1,4,0,0,0,1.733523038442111e-05,38,0
28,4,166481,5,4,2,6,0,3,1,999,2179,2179.0000063640045,32,0
41,4,445382,12,14,,4,0,4,1,0,1977,1977.0000246147642,38,0
28,4,110145,11,9,2,1,0,4,1,0,0,-7.823260307742839e-06,38,0
46,6,317253,11,9,2,3,0,4,1,0,0,-1.7634506056489103e-05,38,0
28,0,123147,15,10,2,0,5,4,0,0,1887,1887.0000000721845,38,1
32,4,364657,15,10,2,4,0,4,1,0,0,-2.7537232975716093e-06,38,1
41,2,42346,15,10,0,8,1,2,0,0,0,6.536639836148213e-06,38,0
24,4,241951,11,9,4,6,4,2,0,0,0,1.0749283445863558e-05,38,0
33,4,118500,15,10,0,4,4,4,0,0,0,-8.72941448794971e-07,38,0
46,4,188386,10,16,2,4,0,4,1,15024,0,-2.407080458127258e-06,38,0
31,7,1033222,15,10,2,7,0,4,1,0,0,5.2271981951612726e-06,38,1
35,4,92440,2,8,0,3,1,4,1,0,0,-2.5632866569249777e-06,38,1
52,4,190762,3,2,2,7,0,4,1,0,0,-3.3998210089678753e-06,25,0
30,4,426017,1,7,4,8,3,4,0,0,0,1.0371349386752861e-05,38,0
34,2,243867,1,7,5,7,1,2,1,0,0,1.2597778569035726e-05,38,1
34,7,240283,11,9,0,14,4,4,0,0,0,1.0839662438630938e-05,38,1
20,4,61777,15,10,2,12,0,4,1,0,0,-1.6822971272552555e-06,38,1
17,4,175024,1,7,4,6,3,4,1,2176,0,-2.1397889877531833e-05,38,1
32,7,92003,9,13,2,4,5,4,0,999,0,-1.4820608639284823e-06,38,1
29,4,188401,11,9,0,5,1,4,1,0,0,-7.579800126770488e-06,38,0
33,4,228528,0,6,4,3,4,4,0,0,0,-1.2972501901058804e-06,38,0
25,4,133373,11,9,2,14,0,4,1,0,0,-6.710908927176088e-06,38,0
36,1,255191,12,14,4,10,1,4,1,0,1408,1407.9999997926016,38,0
23,4,204653,11,9,4,6,1,4,1,0,0,-1.0392756292315645e-05,6,0
63,5,222289,11,9,2,4,0,4,1,0,0,-1.2807174367183787e-05,38,1
47,2,287480,12,14,2,10,0,4,1,0,0,1.2226914825708921e-05,38,0
80,0,107762,11,9,6,0,1,4,1,0,0,-9.696576133676535e-06,38,1
17,0,202521,1,7,4,0,3,4,1,999,0,3.3162525635355327e-09,38,0
40,6,204116,9,13,3,10,1,4,0,2174,0,9.545148466028355e-06,38,0
30,4,29662,7,12,2,8,5,4,0,0,0,9.143041262295728e-06,38,1
27,4,116358,15,10,4,3,3,1,1,999,1980,1980.000007948482,29,0
33,4,208405,12,14,2,10,0,4,1,0,0,3.0286651450153533e-06,38,1
34,2,284843,11,9,4,5,1,2,1,594,0,7.240033085368497e-06,38,0
-999,2,117018,15,10,4,11,1,4,0,0,0,1.3730881326061544e-05,38,1
23,4,81281,15,10,2,1,0,4,1,0,0,4.250225939953734e-06,38,0
42,2,340148,15,10,,1,5,4,0,999,0,-1.8372023468141838e-05,38,0
29,4,363425,9,13,4,10,1,4,1,0,0,-5.285332061500968e-06,38,1
45,4,45857,11,9,0,1,1,4,0,0,0,6.963700717220878e-06,38,0
24,1,191073,11,9,4,2,3,4,1,0,0,-6.270959337094043e-06,38,1
44,4,116632,15,10,2,10,0,4,1,0,0,1.620106139458644e-05,38,1
27,4,405855,6,5,4,3,2,4,1,0,0,-6.317982816643151e-07,25,0
20,4,298227,15,10,4,12,1,4,1,0,0,8.524877135943627e-07,38,0
-999,4,290521,11,9,6,4,4,2,0,0,0,1.1247441989017356e-05,38,0
51,4,56915,11,9,2,3,0,0,1,0,0,-1.828498973092928e-06,38,0
20,4,146538,11,9,2,7,0,4,1,0,0,1.7627703572818606e-06,38,0
17,0,258872,1,7,4,0,3,4,0,0,0,8.991234839991123e-06,38,0
19,4,206399,11,9,4,7,3,2,0,0,0,-1.4722706158336863e-05,38,0
45,5,197332,15,10,2,3,0,4,1,999,0,-2.8529816238754966e-06,38,0
60,4,245062,11,9,2,3,0,4,1,0,0,8.291532953791202e-06,38,0
-999,4,197583,7,12,2,4,0,2,1,0,0,6.560014834259407e-07,0,0
44,6,234885,11,9,2,12,5,4,0,0,0,1.4673338120774802e-05,38,1
40,4,72887,8,11,2,7,0,1,1,0,0,-1.5759233581869185e-05,38,1
30,4,180374,11,9,2,4,5,4,0,0,0,-1.6900017679461333e-05,38,0
38,4,351299,15,10,2,14,0,2,1,999,0,7.696865166227178e-06,38,0
23,4,54012,11,9,2,14,0,4,1,0,0,8.658072149327749e-06,38,0
32,0,115745,15,10,2,0,0,4,1,0,0,-1.9325000683183336e-06,38,0
44,4,116632,7,12,,5,3,4,1,0,0,4.003944000457243e-06,38,0
54,2,288825,11,9,2,14,0,2,1,0,0,7.452069776314067e-06,38,0
32,4,132601,9,13,2,10,0,4,1,0,0,-8.138632058517465e-06,38,0
-999,4,193374,3,2,3,3,4,4,1,0,0,-7.0684837504929925e-06,38,0
24,4,170070,9,13,4,13,1,4,0,0,0,1.897261791986366e-06,38,0
37,4,126708,11,9,2,1,5,4,0,0,0,9.040889598937202e-06,38,0
52,4,35598,11,9,0,14,4,4,1,0,0,-1.165956926357985e-05,38,0
38,4,33983,15,10,2,14,0,4,1,0,0,-1.9794763193501935e-06,38,0
49,4,192776,12,14,2,4,0,4,1,999,1977,1976.9999975576336,38,1
30,4,118551,9,13,2,13,5,4,0,999,0,4.1795910504276425e-06,38,1
60,4,201965,15,10,,10,4,4,1,0,0,-8.698370008834275e-08,38,1
22,0,139883,15,10,4,0,3,4,1,0,0,-5.458835838028594e-06,38,0
35,4,285020,11,9,4,3,1,4,1,0,0,1.2485657807574058e-05,38,1
30,4,303990,11,9,4,14,1,4,1,0,0,-5.392574816208201e-06,38,1
67,4,49401,8,11,0,8,1,4,0,0,0,-2.9209636302145366e-06,38,0
-999,4,279196,9,13,4,3,1,4,0,0,0,-1.5914976359196238e-05,38,0
17,4,211870,6,5,4,8,1,4,1,0,0,-7.136258768458952e-06,38,0
22,4,281432,15,10,,6,3,4,1,0,0,5.1607607633905e-06,38,0
27,4,161155,0,6,4,8,1,4,1,999,0,3.206019563548599e-06,38,1
23,4,197904,11,9,,8,4,4,0,0,0,5.995169900657619e-06,38,0
33,4,111746,7,12,2,3,0,4,1,0,0,5.509822859456703e-06,31,0
43,6,170721,15,10,2,3,0,4,1,0,0,2.087714036295154e-05,38,0
-999,7,70100,9,13,4,10,1,4,1,0,0,-7.478588274469101e-06,38,0
41,4,193626,11,9,3,3,4,4,0,0,0,-1.6194237434347887e-05,38,0
-999,0,271749,2,8,4,0,2,2,1,999,0,-1.0505529960715239e-05,38,0
25,4,189775,15,10,3,1,3,2,0,0,0,-7.036518358315915e-06,38,1
63,0,401531,3,2,2,0,0,4,1,0,0,-9.74326936616911e-06,38,0
59,2,286967,11,9,2,14,0,4,1,0,0,9.366084764485418e-07,38,0
45,2,164427,9,13,0,10,4,4,0,999,0,1.2526549055570213e-05,38,0
38,4,91039,9,13,2,12,0,4,1,999,0,1.539659072969915e-05,38,0
40,4,347934,11,9,4,8,1,4,0,999,0,5.043085018466044e-06,38,0
46,1,371373,11,9,0,1,1,4,1,0,0,2.1412722154540154e-05,38,0
35,4,32220,7,12,4,4,1,4,0,0,0,-3.5637305656641912e-06,38,0
34,4,187251,11,9,0,10,4,4,0,0,0,-1.6325190420024265e-05,38,1
33,4,178107,9,13,4,3,3,4,1,0,0,1.0531780678881696e-05,38,0
41,4,343121,11,9,0,1,4,4,0,999,0,-1.838594391749063e-05,38,0
20,4,262749,15,10,4,7,3,4,1,999,0,-7.550030226998043e-06,38,0
23,4,403107,4,3,4,8,3,4,1,0,0,5.201122324227964e-06,8,0
26,4,64293,15,10,4,10,1,4,0,999,0,-1.023814800487808e-06,38,0
72,0,303588,11,9,2,0,0,4,1,0,0,-1.9095276287150592e-06,38,0
23,2,324960,11,9,4,5,1,4,1,0,0,-1.1807900328200062e-05,30,0
62,2,114060,11,9,2,14,0,4,1,0,0,-1.0802389433337012e-07,38,1
52,4,48925,15,10,2,1,0,4,1,0,0,1.003662488737792e-05,38,0
58,4,180980,15,10,0,8,4,4,0,0,0,1.996791653601892e-07,10,0
25,4,181054,9,13,4,12,1,4,0,0,0,-8.30225879641061e-06,38,0
24,4,388093,9,13,4,4,1,2,1,0,0,-1.2475384605973307e-05,38,1
-999,4,249609,15,10,4,11,3,4,1,0,0,-8.095945829555787e-06,38,1
43,4,112131,15,10,2,4,0,4,1,0,0,3.923337524143584e-06,38,0
47,2,543162,11,9,5,1,4,2,0,0,0,3.4360226235971013e-06,38,0
39,4,91996,11,9,0,8,4,4,0,0,0,-8.005071005956688e-06,38,0
49,4,141944,8,11,3,6,4,4,1,0,1380,1379.9999778924057,38,0
53,0,251804,4,3,6,0,4,2,0,999,0,4.200127636721649e-06,38,0
32,4,37070,8,11,4,3,1,4,1,0,0,-8.97707398975251e-06,38,0
34,4,337587,15,10,2,10,0,4,1,0,0,6.890624790152835e-06,38,0
-999,4,189346,11,9,0,3,1,4,1,0,0,-7.561096421277498e-06,38,0
57,0,222216,8,11,6,0,4,4,0,0,0,-9.879004536698087e-06,38,1
25,4,267044,15,10,4,1,1,0,0,0,0,1.5317190725958434e-06,38,1
20,0,214635,15,10,4,0,3,4,1,0,0,2.357699230026369e-05,38,0
21,0,204226,15,10,4,0,4,4,0,0,0,7.4902999111657325e-06,38,0
34,4,108116,9,13,2,10,0,4,1,0,0,1.3621929920585182e-06,38,1
38,5,99146,9,13,2,4,0,4,1,15024,0,3.588515363809683e-06,38,1
50,4,196232,11,9,2,4,0,4,1,7688,0,-1.7511158614855973e-05,38,1
24,2,248344,15,10,0,6,1,2,1,0,0,-1.1223403707525564e-05,38,1
37,2,186035,15,10,2,13,0,4,1,0,0,-2.5109288650471394e-05,38,1
44,4,177905,15,10,0,7,4,4,1,999,0,1.7298738945766226e-05,38,0
28,4,85812,15,10,2,12,5,4,0,0,0,1.5273860291557485e-05,38,0
42,4,221172,9,13,2,4,0,4,1,0,0,3.928185262149098e-06,38,0
-999,4,99183,15,10,0,1,1,4,0,999,0,1.3511510308420474e-06,38,0
38,6,190387,11,9,2,3,0,4,1,0,0,-1.55159000249758e-05,38,0
44,6,202692,12,14,2,10,0,4,1,0,0,-2.1929996025069107e-06,38,0
44,4,109339,1,7,0,7,4,3,0,0,0,1.7923918784038926e-05,32,0
26,4,108658,11,9,,7,1,4,1,0,0,1.3141599819571433e-06,38,0
36,4,197202,11,9,2,8,0,2,1,0,0,-5.646464662118963e-06,38,0
41,4,101739,7,12,2,4,5,4,0,0,0,-1.7580706600036136e-05,38,1
67,4,231559,14,15,2,10,0,4,1,20051,0,1.3803057277308052e-05,38,1
39,2,207853,2,8,2,13,0,4,1,0,0,-7.008380102765633e-07,38,1
57,4,190942,3,2,6,9,1,2,0,0,0,-1.7567338533628295e-05,38,0
29,4,102345,8,11,5,3,1,4,1,0,0,-9.24265682071542e-06,38,0
31,5,41493,9,13,4,5,1,4,0,0,0,-1.2775380173581305e-05,38,1
34,0,190027,11,9,4,0,4,2,0,0,0,-1.3174352571197196e-06,38,1
44,4,210525,15,10,,14,0,4,1,0,0,2.0733896961281864e-06,38,0
29,4,133937,10,16,4,10,3,4,1,0,0,-5.032170642785247e-06,38,1
30,4,237903,15,10,4,6,4,4,0,0,0,7.770465964868817e-06,38,0
27,4,163862,11,9,4,14,1,4,1,999,0,7.880224047244169e-07,38,1
27,4,201872,15,10,,12,0,4,1,0,0,1.06231238527213e-05,38,0
32,4,84179,11,9,,6,1,4,0,0,0,-3.571940780807189e-06,38,0
58,4,51662,0,6,2,8,5,4,0,0,0,3.045325592011146e-05,38,1
35,2,233327,15,10,2,11,0,4,1,0,0,-5.644887234739577e-06,38,0
21,4,259510,11,9,4,6,3,4,1,0,0,-9.03329991755872e-06,38,0
28,4,184831,15,10,4,3,4,4,1,0,0,-1.0263005500957577e-05,38,0
46,6,245724,15,10,0,4,1,4,1,0,0,-2.1094072655430532e-06,38,1
36,6,27053,11,9,5,8,4,4,0,0,0,-1.719536090865784e-05,38,1
72,4,205343,1,7,6,1,4,4,0,0,0,2.945628438278107e-06,38,0
35,4,229328,11,9,2,7,5,2,0,0,0,-1.905303769564807e-05,38,1
33,1,319560,8,11,0,3,4,2,0,999,0,1.6167092405723113e-06,38,1
69,4,136218,1,7,4,7,1,4,0,0,0,-1.3512517440963533e-05,38,0
35,4,54576,11,9,2,7,0,4,1,0,0,-3.812934073800928e-06,38,0
31,4,323069,11,9,5,1,4,4,0,0,0,6.045403991323594e-06,0,0
34,4,148291,11,9,2,13,5,4,0,0,0,2.3040376838763536e-05,38,0
-999,4,152453,1,7,2,8,0,4,1,0,0,-1.078000520781157e-05,25,0
28,4,114053,9,13,4,14,1,4,1,0,0,-1.5031744942639182e-06,38,0
54,4,212960,9,13,2,12,0,4,1,0,0,-7.237586747755423e-06,38,1
47,4,264052,15,10,2,10,0,4,1,0,0,-8.698703225607956e-06,38,1
24,4,82804,11,9,,6,4,2,0,0,0,-7.149733299695445e-06,38,0
52,6,334273,9,13,2,10,0,4,1,0,0,8.240664756369392e-06,38,0
20,4,27337,11,9,4,6,3,0,1,0,0,-4.880558642303797e-06,38,0
43,5,188436,12,14,2,4,0,4,1,5013,0,2.2493126982708555e-05,38,0
45,4,433665,5,4,5,8,4,4,0,999,0,4.15979255894734e-06,25,0
29,6,110663,11,9,5,3,1,4,1,0,0,-1.0100106611740752e-05,38,0
47,4,87490,12,14,0,4,4,4,1,0,0,-3.667051821450773e-06,38,0
-999,4,354351,11,9,4,3,3,4,1,0,0,-8.018469900399895e-06,38,0
51,4,95469,11,9,2,10,0,4,1,0,0,8.000686529467139e-06,38,0
17,4,242718,1,7,4,12,3,4,1,0,0,-1.638779656565253e-05,38,0
37,4,22463,8,11,2,3,0,4,1,0,1977,1976.9999865904863,38,1
27,4,158156,10,16,4,10,1,4,0,0,0,-5.915461187491415e-06,38,0
29,4,350162,9,13,2,4,5,4,1,0,0,6.829467931383255e-06,38,1
18,0,165532,2,8,4,0,3,4,1,0,0,1.2330602748227725e-05,38,1
36,6,28738,7,12,0,12,4,4,0,999,0,1.3805421907728434e-05,38,0
58,2,283635,9,13,4,10,1,4,0,0,0,5.298015199475304e-06,38,0
26,6,86646,15,10,2,3,0,4,1,0,0,-8.288953635802006e-07,38,0
65,0,195733,15,10,2,0,0,4,1,0,0,7.946258123139928e-06,38,1
57,4,69884,11,9,2,12,0,4,1,0,0,-1.1445006174317107e-05,38,1
59,4,199713,11,9,2,3,0,4,1,0,0,-1.8446572220162268e-05,38,0
27,4,181659,11,9,2,7,0,4,1,0,0,4.36637577686489e-06,38,0
31,6,340939,9,13,,13,1,4,1,0,0,-1.0056784171488501e-05,38,0
21,4,197747,15,10,4,12,3,4,0,0,0,-6.530673216548083e-07,38,0
29,4,34292,15,10,,1,1,4,1,0,0,1.1962701587281451e-06,38,0
18,4,156764,1,7,4,8,3,4,1,0,0,2.4811955917829658e-06,38,1
52,4,25826,0,6,2,3,0,4,1,999,1887,1887.0000093779154,38,1
-999,5,103948,9,13,0,10,1,4,1,0,0,8.320751882917314e-06,38,0
-999,0,137390,11,9,2,0,0,4,1,0,0,1.9500006716769025e-06,38,0
55,0,105138,11,9,,0,5,1,0,0,0,-4.420152804694056e-06,38,0
60,4,39352,5,4,4,14,1,4,1,0,0,1.0776208867632091e-06,38,0
31,4,168387,9,13,2,10,0,4,1,7688,0,-5.962104166749215e-06,2,1
23,4,117789,9,13,4,1,3,4,0,0,0,-1.9642892200617096e-06,38,0
27,4,267147,11,9,4,12,3,4,1,0,0,2.6181734235804137e-05,38,0
23,0,99399,15,10,4,0,4,0,0,999,0,1.821897008835405e-06,38,0
42,6,214242,14,15,2,10,0,4,1,0,1902,1902.00000450245,38,0
25,4,200408,15,10,4,13,1,4,1,2174,0,-7.054806490303622e-06,38,1
49,4,136455,9,13,4,10,1,4,0,0,0,1.020073416429868e-05,38,0
32,4,239824,9,13,4,13,1,4,1,0,0,7.6027242266342435e-06,38,0
19,4,217039,15,10,4,1,3,4,1,0,0,7.673525546550849e-06,38,1
60,4,51290,5,4,0,8,1,4,0,0,0,2.148912467534633e-06,38,0
42,2,175674,6,5,,8,0,4,1,0,0,1.0341900957667708e-05,38,1
35,6,194404,7,12,4,5,1,4,1,0,0,1.2716851966347334e-05,38,0
48,4,45612,11,9,4,1,4,2,0,0,0,2.8309891934929513e-06,38,0
51,4,410114,12,14,2,3,0,4,1,0,0,-1.146123590003228e-06,38,1
29,4,182521,11,9,4,3,1,0,1,0,0,8.945709901147608e-06,38,0
36,2,339772,11,9,5,4,1,2,1,0,0,-9.041253065597437e-06,38,0
-999,4,169658,0,6,4,8,3,4,0,0,0,-7.179602806153267e-06,38,0
52,4,200853,12,14,0,10,1,4,0,6849,0,-5.330034288490134e-07,38,1
24,4,247564,11,9,4,3,1,4,1,999,0,-1.7413570684381456e-05,38,1
24,4,249909,11,9,2,6,0,4,1,0,0,8.275952735634244e-06,38,0
26,2,208122,9,13,4,10,3,4,1,999,0,-9.629138874658232e-06,38,0
27,4,109881,9,13,4,8,3,4,0,0,0,-4.714910215017569e-06,38,0
39,4,207824,11,9,4,6,3,4,1,0,0,-2.132795956797711e-06,38,0
30,4,369027,11,9,2,14,0,2,1,0,0,3.9286821570550177e-07,38,0
50,6,114117,11,9,2,4,0,4,1,999,0,-3.436532764230419e-06,38,0
52,5,51048,9,13,2,12,0,4,1,0,0,-6.737104723034885e-07,38,0
46,4,102388,14,15,2,10,0,4,1,15024,0,-5.962763239041407e-07,38,1
23,4,190483,9,13,4,12,3,4,0,0,0,-4.4703095762712625e-06,38,0
45,4,462440,1,7,6,8,1,2,0,0,0,-7.731944576387653e-06,38,0
65,4,109351,6,5,6,9,4,2,0,0,0,1.0814739243556018e-05,38,1
29,4,34383,8,11,2,14,0,4,1,0,0,-2.104405702266703e-05,38,0
47,4,241832,6,5,,6,4,4,1,0,0,-2.057151590094828e-06,8,0
30,4,124187,11,9,4,5,3,2,1,999,0,-4.688994718842156e-06,38,0
34,4,153614,11,9,2,12,0,4,1,0,0,4.187914867264866e-06,38,1
38,6,267556,11,9,2,12,0,4,1,999,0,-1.4542927965190088e-05,38,1
33,4,205469,15,10,2,4,0,4,1,0,0,-4.9978534124360416e-06,38,1
-999,4,268090,9,13,,12,0,4,1,0,0,-1.0235973398975595e-06,38,0
47,6,165039,15,10,,8,4,2,0,0,0,1.0700736103704594e-05,38,1
49,2,120451,0,6,5,8,4,2,0,0,0,3.321849667954239e-06,38,0
43,4,154374,15,10,2,3,0,4,1,15024,0,-1.1834882108688618e-05,38,1
30,4,103649,9,13,,1,5,2,0,999,0,-4.874767187206597e-06,38,0
58,6,35723,11,9,2,3,0,4,1,0,0,8.86051352660691e-06,38,0
19,4,262601,11,9,4,8,3,4,0,999,0,-1.2007748659230676e-05,38,0
21,4,226181,9,13,4,6,1,4,1,0,0,-7.864426837237083e-07,38,0
33,4,175697,9,13,2,4,0,4,1,15024,0,-9.120452526275583e-08,38,1
47,5,248145,4,3,,14,0,4,1,0,0,-3.857830599207645e-06,5,0
52,6,289436,10,16,2,10,0,4,1,0,0,2.6957517827989153e-05,38,0
26,4,75654,11,9,0,3,1,4,1,0,0,-4.12731459447549e-06,38,1
-999,4,199378,11,9,2,3,0,4,1,0,0,4.497651593677976e-06,38,1
21,4,160968,15,10,4,6,3,4,1,0,0,-7.663011202192842e-06,38,1
36,4,188563,15,10,2,12,0,4,1,5178,0,5.277479919994043e-06,38,1
31,4,55849,15,10,,3,0,4,1,0,0,8.707875968519352e-06,38,0
-999,5,195322,10,16,5,10,1,4,1,0,0,-5.879640367460981e-06,38,1
31,2,402089,11,9,0,1,4,4,0,0,0,-5.470181521853292e-07,38,0
71,4,78277,11,9,2,3,0,4,1,0,0,-8.952797698908733e-06,38,0
58,0,158611,11,9,2,0,0,4,1,0,0,-1.1444038120498917e-05,38,0
30,7,169496,9,13,2,13,0,4,1,0,0,1.0367954325002065e-05,38,1
20,4,130959,15,10,4,8,3,4,1,0,0,-5.5400094588364795e-06,38,0
24,4,556660,11,9,4,4,2,4,1,4101,0,-2.4136123285080702e-05,38,0
35,4,292472,10,16,2,10,0,1,1,0,0,1.765356156493623e-05,35,1
38,7,143774,15,10,,4,1,4,0,0,0,-8.020953230626063e-06,38,1
27,4,288341,11,9,4,7,3,4,0,0,0,-2.4637304374803075e-06,38,0
29,7,71592,15,10,4,1,4,1,0,0,0,1.640906505494315e-05,29,0
70,0,167358,6,5,6,0,4,4,0,1111,0,-1.4174209418763992e-06,38,0
34,4,106742,11,9,2,3,0,4,1,999,0,-1.6333660220186342e-06,38,0
44,4,219288,5,4,2,3,0,4,1,0,0,-1.2281730445505334e-05,38,0
43,4,174524,11,9,2,7,0,4,1,0,0,-1.6348336996275666e-05,38,1
-999,6,335183,2,8,2,6,0,2,1,0,0,-1.663862645961283e-06,38,1
-999,4,261293,12,14,4,12,1,4,1,0,0,3.628097740748948e-06,38,1
27,4,111900,15,10,4,10,1,4,1,0,0,3.055254082107726e-06,38,1
43,2,194360,12,14,,10,1,4,1,0,0,-4.812610804692158e-06,38,0
20,4,81145,15,10,4,12,1,4,0,0,0,2.0257799346942339e-07,38,0
42,4,341204,7,12,,10,4,4,0,999,0,-1.8372099953279675e-05,38,1
27,7,249362,15,10,2,14,0,4,1,3411,0,4.601670206954785e-06,38,0
42,4,247019,11,9,2,3,0,2,1,0,0,1.6140584477004595e-06,38,1
20,0,114746,1,7,3,0,3,1,0,0,1762,1762.000019736609,34,0
24,4,172146,6,5,4,7,1,4,1,0,1721,1721.0000000747964,38,1
48,1,110457,15,10,0,4,1,4,1,0,0,-9.42669352146079e-06,38,0
17,0,80077,1,7,4,0,3,4,0,0,0,-5.07231340888191e-07,38,0
17,6,368700,1,7,4,5,3,4,1,0,0,-3.27799800015837e-06,38,0
33,4,182556,9,13,2,4,0,4,1,0,0,4.347078687703979e-06,38,0
50,5,219420,11,9,2,12,0,4,1,0,0,2.6892061725186145e-07,38,0
22,4,240817,11,9,4,12,3,4,0,2597,0,-1.2599467010526438e-05,38,0
17,4,102726,2,8,4,8,3,4,1,0,0,-1.6357432881940196e-05,38,0
-999,4,226267,15,10,2,1,0,4,1,0,0,2.6290820263301605e-06,25,0
